command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 55390, num timesteps 70900480, FPS 562, mean/median reward 7.4/5.0, min/max reward -40.0/90.0, entropy 0.47710, value loss 13.33201, policy loss 0.00707, distill_loss -46.38044, time 2102.16890 min
Updates 55400, num timesteps 70913280, FPS 562, mean/median reward 8.4/4.0, min/max reward -37.0/77.0, entropy 0.51199, value loss 13.09148, policy loss 0.09957, distill_loss -46.43861, time 2102.46218 min
Updates 55410, num timesteps 70926080, FPS 562, mean/median reward 10.1/5.0, min/max reward -37.0/92.0, entropy 0.50627, value loss 18.01343, policy loss -0.04688, distill_loss -46.21790, time 2102.84358 min
Updates 55420, num timesteps 70938880, FPS 562, mean/median reward 9.0/5.0, min/max reward -37.0/92.0, entropy 0.47065, value loss 15.66400, policy loss -0.22648, distill_loss -43.12110, time 2103.14143 min
Updates 55430, num timesteps 70951680, FPS 562, mean/median reward 6.3/4.0, min/max reward -38.0/66.0, entropy 0.52097, value loss 11.35893, policy loss -0.03588, distill_loss -46.68050, time 2103.42600 min
Updates 55440, num timesteps 70964480, FPS 562, mean/median reward 7.0/4.0, min/max reward -38.0/67.0, entropy 0.51019, value loss 8.70996, policy loss 0.07783, distill_loss -46.78657, time 2103.71856 min
Updates 55450, num timesteps 70977280, FPS 562, mean/median reward 9.8/5.0, min/max reward -38.0/79.0, entropy 0.48513, value loss 13.53955, policy loss -0.26059, distill_loss -47.51236, time 2104.00775 min
Updates 55460, num timesteps 70990080, FPS 562, mean/median reward 10.3/7.0, min/max reward -38.0/79.0, entropy 0.49708, value loss 16.09362, policy loss 0.05282, distill_loss -42.99777, time 2104.29826 min
Updates 55470, num timesteps 71002880, FPS 562, mean/median reward 9.2/4.0, min/max reward -36.0/79.0, entropy 0.55559, value loss 15.19602, policy loss 0.13770, distill_loss -43.09014, time 2104.58968 min
Updates 55480, num timesteps 71015680, FPS 562, mean/median reward 9.1/4.0, min/max reward -44.0/80.0, entropy 0.49663, value loss 10.93847, policy loss -0.10635, distill_loss -43.45070, time 2104.87687 min
Updates 55490, num timesteps 71028480, FPS 562, mean/median reward 10.0/4.0, min/max reward -44.0/80.0, entropy 0.47412, value loss 15.05169, policy loss -0.07798, distill_loss -45.04110, time 2105.17009 min
Updates 55500, num timesteps 71041280, FPS 562, mean/median reward 11.9/5.0, min/max reward -44.0/89.0, entropy 0.45851, value loss 15.65079, policy loss 0.07765, distill_loss -50.76614, time 2105.45761 min
Updates 55510, num timesteps 71054080, FPS 562, mean/median reward 8.5/5.0, min/max reward -64.0/89.0, entropy 0.45065, value loss 15.27460, policy loss 0.08911, distill_loss -44.78915, time 2105.84653 min
Updates 55520, num timesteps 71066880, FPS 562, mean/median reward 9.2/4.0, min/max reward -64.0/111.0, entropy 0.47907, value loss 17.57453, policy loss -0.03248, distill_loss -48.34862, time 2106.14320 min
Updates 55530, num timesteps 71079680, FPS 562, mean/median reward 6.7/3.0, min/max reward -64.0/89.0, entropy 0.53960, value loss 8.26447, policy loss 0.20368, distill_loss -46.62274, time 2106.42849 min
Updates 55540, num timesteps 71092480, FPS 562, mean/median reward 7.7/3.0, min/max reward -48.0/89.0, entropy 0.46478, value loss 13.45472, policy loss -0.28325, distill_loss -46.13747, time 2106.71966 min
Updates 55550, num timesteps 71105280, FPS 562, mean/median reward 6.2/3.0, min/max reward -48.0/81.0, entropy 0.50171, value loss 7.34511, policy loss -0.13548, distill_loss -45.87001, time 2107.00940 min
Updates 55560, num timesteps 71118080, FPS 562, mean/median reward 8.8/3.0, min/max reward -48.0/79.0, entropy 0.45769, value loss 6.18276, policy loss -0.00661, distill_loss -44.96502, time 2107.30187 min
Updates 55570, num timesteps 71130880, FPS 562, mean/median reward 9.7/3.0, min/max reward -20.0/91.0, entropy 0.54111, value loss 8.75650, policy loss -0.07260, distill_loss -45.43382, time 2107.59866 min
Updates 55580, num timesteps 71143680, FPS 562, mean/median reward 6.7/2.0, min/max reward -26.0/91.0, entropy 0.55982, value loss 16.80463, policy loss -0.00118, distill_loss -47.67529, time 2107.88450 min
Updates 55590, num timesteps 71156480, FPS 562, mean/median reward 6.9/3.0, min/max reward -39.0/91.0, entropy 0.52821, value loss 15.06739, policy loss -0.38149, distill_loss -47.12668, time 2108.17967 min
Updates 55600, num timesteps 71169280, FPS 562, mean/median reward 3.8/2.0, min/max reward -39.0/91.0, entropy 0.47091, value loss 9.51118, policy loss -0.00250, distill_loss -45.64575, time 2108.46614 min
Updates 55610, num timesteps 71182080, FPS 562, mean/median reward 5.7/3.0, min/max reward -39.0/91.0, entropy 0.47293, value loss 9.67035, policy loss -0.10290, distill_loss -46.57612, time 2108.85173 min
Updates 55620, num timesteps 71194880, FPS 562, mean/median reward 7.8/3.0, min/max reward -40.0/91.0, entropy 0.45370, value loss 12.80928, policy loss -0.12647, distill_loss -46.07956, time 2109.14422 min
Updates 55630, num timesteps 71207680, FPS 562, mean/median reward 5.5/3.0, min/max reward -40.0/70.0, entropy 0.49295, value loss 12.85191, policy loss -0.18689, distill_loss -46.75373, time 2109.43300 min
Updates 55640, num timesteps 71220480, FPS 562, mean/median reward 7.5/3.0, min/max reward -40.0/88.0, entropy 0.47030, value loss 7.68942, policy loss 0.12977, distill_loss -46.62153, time 2109.72132 min
Updates 55650, num timesteps 71233280, FPS 562, mean/median reward 8.6/4.0, min/max reward -40.0/70.0, entropy 0.56868, value loss 13.50228, policy loss -0.02293, distill_loss -46.47154, time 2110.01438 min
Updates 55660, num timesteps 71246080, FPS 562, mean/median reward 7.5/3.0, min/max reward -40.0/122.0, entropy 0.54619, value loss 10.17702, policy loss 0.10658, distill_loss -44.35651, time 2110.30229 min
Updates 55670, num timesteps 71258880, FPS 562, mean/median reward 9.0/3.0, min/max reward -40.0/122.0, entropy 0.56427, value loss 17.66700, policy loss 0.09044, distill_loss -47.91706, time 2110.59751 min
Updates 55680, num timesteps 71271680, FPS 562, mean/median reward 9.9/3.0, min/max reward -34.0/122.0, entropy 0.52236, value loss 10.45898, policy loss -0.25173, distill_loss -45.43750, time 2110.88204 min
Updates 55690, num timesteps 71284480, FPS 562, mean/median reward 7.0/3.0, min/max reward -34.0/99.0, entropy 0.50528, value loss 11.90563, policy loss -0.00901, distill_loss -48.79620, time 2111.17905 min
Updates 55700, num timesteps 71297280, FPS 562, mean/median reward 6.6/3.0, min/max reward -34.0/78.0, entropy 0.51973, value loss 13.97726, policy loss -0.18413, distill_loss -42.70615, time 2111.46462 min
Updates 55710, num timesteps 71310080, FPS 562, mean/median reward 7.2/3.0, min/max reward -34.0/78.0, entropy 0.60329, value loss 11.21647, policy loss -0.10077, distill_loss -43.16093, time 2111.85395 min
Updates 55720, num timesteps 71322880, FPS 562, mean/median reward 7.6/4.0, min/max reward -34.0/77.0, entropy 0.52655, value loss 11.30158, policy loss -0.12775, distill_loss -42.68463, time 2112.14116 min
Updates 55730, num timesteps 71335680, FPS 562, mean/median reward 6.0/3.0, min/max reward -34.0/67.0, entropy 0.58479, value loss 8.99979, policy loss -0.00309, distill_loss -43.97260, time 2112.43391 min
Updates 55740, num timesteps 71348480, FPS 562, mean/median reward 8.6/4.0, min/max reward -29.0/90.0, entropy 0.49192, value loss 12.57369, policy loss -0.12511, distill_loss -47.76347, time 2112.72103 min
Updates 55750, num timesteps 71361280, FPS 562, mean/median reward 8.8/4.0, min/max reward -29.0/90.0, entropy 0.54199, value loss 10.63628, policy loss 0.18258, distill_loss -44.84346, time 2113.01727 min
Updates 55760, num timesteps 71374080, FPS 562, mean/median reward 9.2/4.0, min/max reward -29.0/90.0, entropy 0.52799, value loss 15.22192, policy loss -0.35689, distill_loss -46.45147, time 2113.30103 min
Updates 55770, num timesteps 71386880, FPS 562, mean/median reward 8.2/4.0, min/max reward -20.0/80.0, entropy 0.54523, value loss 8.06105, policy loss 0.01337, distill_loss -45.23433, time 2113.59677 min
Updates 55780, num timesteps 71399680, FPS 562, mean/median reward 8.3/3.0, min/max reward -38.0/80.0, entropy 0.56037, value loss 14.52794, policy loss -0.06922, distill_loss -46.28427, time 2113.87911 min
Updates 55790, num timesteps 71412480, FPS 562, mean/median reward 5.5/2.0, min/max reward -40.0/80.0, entropy 0.49872, value loss 12.99610, policy loss 0.02430, distill_loss -47.56736, time 2114.17818 min
Updates 55800, num timesteps 71425280, FPS 562, mean/median reward 6.4/2.0, min/max reward -40.0/102.0, entropy 0.53335, value loss 8.56254, policy loss -0.09424, distill_loss -44.46482, time 2114.46094 min
Updates 55810, num timesteps 71438080, FPS 562, mean/median reward 7.8/3.0, min/max reward -40.0/102.0, entropy 0.53895, value loss 11.87319, policy loss -0.03808, distill_loss -47.57533, time 2114.85411 min
Updates 55820, num timesteps 71450880, FPS 563, mean/median reward 9.1/4.0, min/max reward -35.0/102.0, entropy 0.48827, value loss 10.02746, policy loss 0.01334, distill_loss -48.46749, time 2115.13865 min
Updates 55830, num timesteps 71463680, FPS 563, mean/median reward 6.2/2.0, min/max reward -35.0/70.0, entropy 0.54051, value loss 7.58811, policy loss 0.00806, distill_loss -45.02555, time 2115.43296 min
Updates 55840, num timesteps 71476480, FPS 563, mean/median reward 6.9/3.0, min/max reward -36.0/70.0, entropy 0.48843, value loss 17.06873, policy loss 0.08786, distill_loss -49.44717, time 2115.71684 min
Updates 55850, num timesteps 71489280, FPS 563, mean/median reward 7.3/3.0, min/max reward -36.0/67.0, entropy 0.54833, value loss 9.69240, policy loss -0.07660, distill_loss -47.07893, time 2116.01345 min
Updates 55860, num timesteps 71502080, FPS 563, mean/median reward 8.8/3.0, min/max reward -36.0/68.0, entropy 0.52560, value loss 11.81311, policy loss -0.03029, distill_loss -49.53084, time 2116.29408 min
Updates 55870, num timesteps 71514880, FPS 563, mean/median reward 11.2/5.0, min/max reward -35.0/79.0, entropy 0.47102, value loss 12.38171, policy loss -0.04800, distill_loss -47.23397, time 2116.59312 min
Updates 55880, num timesteps 71527680, FPS 563, mean/median reward 8.7/3.0, min/max reward -37.0/79.0, entropy 0.51014, value loss 15.53002, policy loss -0.27309, distill_loss -47.85710, time 2116.87717 min
Updates 55890, num timesteps 71540480, FPS 563, mean/median reward 8.4/3.0, min/max reward -37.0/70.0, entropy 0.51498, value loss 7.07100, policy loss 0.10412, distill_loss -46.53263, time 2117.17266 min
Updates 55900, num timesteps 71553280, FPS 563, mean/median reward 6.2/3.0, min/max reward -37.0/80.0, entropy 0.52715, value loss 6.56683, policy loss 0.07105, distill_loss -44.63979, time 2117.46104 min
Updates 55910, num timesteps 71566080, FPS 563, mean/median reward 6.2/3.0, min/max reward -37.0/80.0, entropy 0.53289, value loss 14.39238, policy loss -0.03180, distill_loss -45.20626, time 2117.85881 min
Updates 55920, num timesteps 71578880, FPS 563, mean/median reward 6.9/3.0, min/max reward -20.0/80.0, entropy 0.50520, value loss 12.81965, policy loss -0.00324, distill_loss -45.74329, time 2118.13992 min
Updates 55930, num timesteps 71591680, FPS 563, mean/median reward 6.8/4.0, min/max reward -32.0/80.0, entropy 0.52809, value loss 8.81344, policy loss -0.00891, distill_loss -46.58403, time 2118.43677 min
Updates 55940, num timesteps 71604480, FPS 563, mean/median reward 7.6/4.0, min/max reward -49.0/94.0, entropy 0.52974, value loss 27.72825, policy loss -0.21700, distill_loss -47.66908, time 2118.71999 min
Updates 55950, num timesteps 71617280, FPS 563, mean/median reward 9.5/4.0, min/max reward -49.0/94.0, entropy 0.49499, value loss 12.23997, policy loss -0.14569, distill_loss -46.22417, time 2119.01541 min
Updates 55960, num timesteps 71630080, FPS 563, mean/median reward 8.7/4.0, min/max reward -49.0/100.0, entropy 0.50569, value loss 6.53265, policy loss 0.17857, distill_loss -48.00515, time 2119.30346 min
Updates 55970, num timesteps 71642880, FPS 563, mean/median reward 9.7/4.0, min/max reward -38.0/100.0, entropy 0.51493, value loss 25.20695, policy loss -0.31161, distill_loss -45.52668, time 2119.59525 min
Updates 55980, num timesteps 71655680, FPS 563, mean/median reward 8.2/4.0, min/max reward -38.0/100.0, entropy 0.49687, value loss 7.22909, policy loss 0.04149, distill_loss -49.46445, time 2119.88695 min
Updates 55990, num timesteps 71668480, FPS 563, mean/median reward 6.1/2.0, min/max reward -38.0/100.0, entropy 0.51756, value loss 12.58922, policy loss 0.01147, distill_loss -49.82706, time 2120.17532 min
Updates 56000, num timesteps 71681280, FPS 563, mean/median reward 6.9/2.0, min/max reward -38.0/93.0, entropy 0.53596, value loss 8.87375, policy loss -0.09498, distill_loss -45.70826, time 2120.46980 min
Updates 56010, num timesteps 71694080, FPS 563, mean/median reward 8.0/3.0, min/max reward -40.0/93.0, entropy 0.51722, value loss 14.55642, policy loss 0.01137, distill_loss -46.03704, time 2120.86216 min
Updates 56020, num timesteps 71706880, FPS 563, mean/median reward 6.2/2.0, min/max reward -55.0/93.0, entropy 0.57049, value loss 10.22314, policy loss -0.03486, distill_loss -46.85868, time 2121.15188 min
Updates 56030, num timesteps 71719680, FPS 563, mean/median reward 6.6/3.0, min/max reward -55.0/93.0, entropy 0.47090, value loss 12.33195, policy loss 0.06576, distill_loss -50.47875, time 2121.44088 min
Updates 56040, num timesteps 71732480, FPS 563, mean/median reward 8.9/3.0, min/max reward -40.0/91.0, entropy 0.48250, value loss 9.77174, policy loss 0.08185, distill_loss -48.20797, time 2121.73242 min
Updates 56050, num timesteps 71745280, FPS 563, mean/median reward 9.5/3.0, min/max reward -29.0/88.0, entropy 0.57031, value loss 22.00892, policy loss -0.05756, distill_loss -43.40170, time 2122.02030 min
Updates 56060, num timesteps 71758080, FPS 563, mean/median reward 11.5/3.0, min/max reward -29.0/88.0, entropy 0.50877, value loss 8.91460, policy loss 0.01420, distill_loss -45.56781, time 2122.31353 min
Updates 56070, num timesteps 71770880, FPS 563, mean/median reward 12.4/5.0, min/max reward -29.0/88.0, entropy 0.49958, value loss 12.77416, policy loss 0.02235, distill_loss -45.61074, time 2122.59986 min
Updates 56080, num timesteps 71783680, FPS 563, mean/median reward 8.6/4.0, min/max reward -20.0/79.0, entropy 0.52177, value loss 8.08310, policy loss -0.02427, distill_loss -44.76278, time 2122.89789 min
Updates 56090, num timesteps 71796480, FPS 563, mean/median reward 9.0/4.0, min/max reward -20.0/79.0, entropy 0.50290, value loss 8.05737, policy loss -0.07047, distill_loss -45.49652, time 2123.17925 min
Updates 56100, num timesteps 71809280, FPS 563, mean/median reward 9.4/4.0, min/max reward -38.0/77.0, entropy 0.54522, value loss 7.70335, policy loss -0.04773, distill_loss -45.12294, time 2123.47883 min
Updates 56110, num timesteps 71822080, FPS 563, mean/median reward 9.0/5.0, min/max reward -38.0/88.0, entropy 0.58427, value loss 8.85623, policy loss 0.02270, distill_loss -44.29930, time 2123.86102 min
Updates 56120, num timesteps 71834880, FPS 563, mean/median reward 7.7/4.0, min/max reward -38.0/88.0, entropy 0.48979, value loss 14.53844, policy loss -0.10718, distill_loss -46.64874, time 2124.15643 min
Updates 56130, num timesteps 71847680, FPS 563, mean/median reward 6.0/3.0, min/max reward -47.0/88.0, entropy 0.47368, value loss 25.95383, policy loss -0.16157, distill_loss -43.55717, time 2124.44031 min
Updates 56140, num timesteps 71860480, FPS 563, mean/median reward 8.3/3.0, min/max reward -47.0/88.0, entropy 0.51482, value loss 10.36748, policy loss 0.04332, distill_loss -47.57509, time 2124.73776 min
Updates 56150, num timesteps 71873280, FPS 563, mean/median reward 8.2/3.0, min/max reward -47.0/88.0, entropy 0.53765, value loss 8.65594, policy loss 0.02804, distill_loss -42.18114, time 2125.01708 min
Updates 56160, num timesteps 71886080, FPS 563, mean/median reward 12.2/6.0, min/max reward -47.0/80.0, entropy 0.46919, value loss 9.65539, policy loss -0.27575, distill_loss -45.38036, time 2125.31392 min
Updates 56170, num timesteps 71898880, FPS 563, mean/median reward 13.2/12.0, min/max reward -47.0/68.0, entropy 0.52617, value loss 9.87017, policy loss -0.19323, distill_loss -46.02407, time 2125.59788 min
Updates 56180, num timesteps 71911680, FPS 563, mean/median reward 11.9/12.0, min/max reward -20.0/70.0, entropy 0.48292, value loss 8.98573, policy loss -0.10762, distill_loss -51.00833, time 2125.89892 min
Updates 56190, num timesteps 71924480, FPS 563, mean/median reward 10.3/5.0, min/max reward -20.0/80.0, entropy 0.48858, value loss 11.85697, policy loss -0.10941, distill_loss -49.20397, time 2126.18222 min
Updates 56200, num timesteps 71937280, FPS 563, mean/median reward 9.1/4.0, min/max reward -20.0/80.0, entropy 0.47308, value loss 7.23096, policy loss -0.04880, distill_loss -47.68102, time 2126.47752 min
