command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 43040, num timesteps 55092480, FPS 530, mean/median reward -15.5/-19.0, min/max reward -39.0/5.0, entropy 0.74569, value loss 5.24576, policy loss -0.01205, distill_loss -48.44683, time 1730.53126 min
Updates 43050, num timesteps 55105280, FPS 530, mean/median reward -14.8/-18.0, min/max reward -39.0/6.0, entropy 0.73860, value loss 3.22825, policy loss 0.08219, distill_loss -48.51540, time 1730.81876 min
Updates 43060, num timesteps 55118080, FPS 530, mean/median reward -15.6/-19.0, min/max reward -39.0/6.0, entropy 0.73389, value loss 7.07187, policy loss -0.11011, distill_loss -44.43900, time 1731.11398 min
Updates 43070, num timesteps 55130880, FPS 530, mean/median reward -15.0/-19.0, min/max reward -40.0/6.0, entropy 0.68536, value loss 5.83729, policy loss 0.07811, distill_loss -48.04095, time 1731.40209 min
Updates 43080, num timesteps 55143680, FPS 530, mean/median reward -13.2/-18.0, min/max reward -40.0/15.0, entropy 0.66424, value loss 3.94232, policy loss -0.02065, distill_loss -48.51591, time 1731.69745 min
Updates 43090, num timesteps 55156480, FPS 530, mean/median reward -13.1/-18.0, min/max reward -40.0/15.0, entropy 0.68654, value loss 5.91016, policy loss -0.13922, distill_loss -46.93742, time 1731.98404 min
Updates 43100, num timesteps 55169280, FPS 530, mean/median reward -12.8/-18.0, min/max reward -49.0/35.0, entropy 0.68446, value loss 6.95653, policy loss -0.00426, distill_loss -45.79380, time 1732.28082 min
Updates 43110, num timesteps 55182080, FPS 530, mean/median reward -12.9/-18.0, min/max reward -49.0/35.0, entropy 0.68521, value loss 4.39744, policy loss -0.12046, distill_loss -47.50288, time 1732.66435 min
Updates 43120, num timesteps 55194880, FPS 530, mean/median reward -13.5/-18.0, min/max reward -49.0/35.0, entropy 0.71616, value loss 6.17543, policy loss -0.04915, distill_loss -46.31501, time 1732.95268 min
Updates 43130, num timesteps 55207680, FPS 530, mean/median reward -13.9/-18.0, min/max reward -36.0/35.0, entropy 0.62631, value loss 6.63516, policy loss 0.01868, distill_loss -46.86319, time 1733.24259 min
Updates 43140, num timesteps 55220480, FPS 530, mean/median reward -13.7/-18.0, min/max reward -39.0/23.0, entropy 0.66832, value loss 7.24198, policy loss 0.17374, distill_loss -42.84148, time 1733.53349 min
Updates 43150, num timesteps 55233280, FPS 530, mean/median reward -12.1/-17.0, min/max reward -39.0/24.0, entropy 0.62156, value loss 8.93832, policy loss -0.23997, distill_loss -47.07103, time 1733.82478 min
Updates 43160, num timesteps 55246080, FPS 530, mean/median reward -12.4/-18.0, min/max reward -39.0/24.0, entropy 0.54973, value loss 3.57379, policy loss 0.20952, distill_loss -46.32189, time 1734.11795 min
Updates 43170, num timesteps 55258880, FPS 531, mean/median reward -12.7/-18.0, min/max reward -39.0/24.0, entropy 0.58635, value loss 6.41952, policy loss -0.05235, distill_loss -45.50828, time 1734.40581 min
Updates 43180, num timesteps 55271680, FPS 531, mean/median reward -13.4/-18.0, min/max reward -39.0/14.0, entropy 0.64009, value loss 3.95447, policy loss -0.10796, distill_loss -45.80666, time 1734.69837 min
Updates 43190, num timesteps 55284480, FPS 531, mean/median reward -13.8/-18.0, min/max reward -40.0/14.0, entropy 0.62686, value loss 4.23150, policy loss 0.04993, distill_loss -44.07763, time 1734.98487 min
Updates 43200, num timesteps 55297280, FPS 531, mean/median reward -13.8/-18.0, min/max reward -40.0/14.0, entropy 0.63096, value loss 8.76419, policy loss -0.25329, distill_loss -48.99125, time 1735.28243 min
Updates 43210, num timesteps 55310080, FPS 531, mean/median reward -13.7/-17.0, min/max reward -40.0/25.0, entropy 0.71525, value loss 4.63816, policy loss 0.09416, distill_loss -43.18468, time 1735.66822 min
Updates 43220, num timesteps 55322880, FPS 531, mean/median reward -13.9/-18.0, min/max reward -40.0/25.0, entropy 0.70662, value loss 7.41243, policy loss 0.06365, distill_loss -47.19426, time 1735.95839 min
Updates 43230, num timesteps 55335680, FPS 531, mean/median reward -13.7/-18.0, min/max reward -40.0/45.0, entropy 0.74895, value loss 3.28809, policy loss -0.01588, distill_loss -45.97158, time 1736.25071 min
Updates 43240, num timesteps 55348480, FPS 531, mean/median reward -14.2/-18.0, min/max reward -39.0/45.0, entropy 0.67085, value loss 5.85020, policy loss -0.09911, distill_loss -48.69807, time 1736.53902 min
Updates 43250, num timesteps 55361280, FPS 531, mean/median reward -13.4/-18.0, min/max reward -29.0/14.0, entropy 0.72680, value loss 3.52198, policy loss -0.04979, distill_loss -46.47102, time 1736.82897 min
Updates 43260, num timesteps 55374080, FPS 531, mean/median reward -12.6/-17.0, min/max reward -29.0/28.0, entropy 0.75377, value loss 4.99189, policy loss 0.13166, distill_loss -45.22631, time 1737.12139 min
Updates 43270, num timesteps 55386880, FPS 531, mean/median reward -11.3/-17.0, min/max reward -29.0/28.0, entropy 0.66228, value loss 8.50979, policy loss -0.02204, distill_loss -45.81165, time 1737.41298 min
Updates 43280, num timesteps 55399680, FPS 531, mean/median reward -12.7/-18.0, min/max reward -36.0/24.0, entropy 0.72229, value loss 3.20151, policy loss 0.09503, distill_loss -47.33877, time 1737.70656 min
Updates 43290, num timesteps 55412480, FPS 531, mean/median reward -12.6/-17.0, min/max reward -36.0/13.0, entropy 0.72194, value loss 7.31739, policy loss -0.18919, distill_loss -43.94121, time 1737.99678 min
Updates 43300, num timesteps 55425280, FPS 531, mean/median reward -13.6/-18.0, min/max reward -40.0/36.0, entropy 0.69589, value loss 4.98886, policy loss 0.03136, distill_loss -45.37252, time 1738.29218 min
Updates 43310, num timesteps 55438080, FPS 531, mean/median reward -12.7/-18.0, min/max reward -28.0/36.0, entropy 0.74106, value loss 4.05279, policy loss 0.01083, distill_loss -48.94014, time 1738.67784 min
Updates 43320, num timesteps 55450880, FPS 531, mean/median reward -13.0/-18.0, min/max reward -28.0/36.0, entropy 0.72312, value loss 4.17813, policy loss 0.02725, distill_loss -46.62569, time 1738.96489 min
Updates 43330, num timesteps 55463680, FPS 531, mean/median reward -12.7/-18.0, min/max reward -39.0/36.0, entropy 0.70764, value loss 5.51385, policy loss -0.16004, distill_loss -49.99397, time 1739.25598 min
Updates 43340, num timesteps 55476480, FPS 531, mean/median reward -13.0/-17.0, min/max reward -39.0/24.0, entropy 0.80292, value loss 4.24511, policy loss -0.02158, distill_loss -44.96223, time 1739.54780 min
Updates 43350, num timesteps 55489280, FPS 531, mean/median reward -13.2/-17.0, min/max reward -40.0/14.0, entropy 0.73502, value loss 7.57005, policy loss -0.06196, distill_loss -46.07080, time 1739.84010 min
Updates 43360, num timesteps 55502080, FPS 531, mean/median reward -13.8/-18.0, min/max reward -40.0/14.0, entropy 0.73001, value loss 7.31541, policy loss 0.08877, distill_loss -48.13526, time 1740.13124 min
Updates 43370, num timesteps 55514880, FPS 531, mean/median reward -13.2/-18.0, min/max reward -40.0/14.0, entropy 0.71588, value loss 5.03309, policy loss 0.11549, distill_loss -45.97988, time 1740.42523 min
Updates 43380, num timesteps 55527680, FPS 531, mean/median reward -13.6/-18.0, min/max reward -39.0/15.0, entropy 0.78124, value loss 7.31426, policy loss 0.21243, distill_loss -47.76967, time 1740.71953 min
Updates 43390, num timesteps 55540480, FPS 531, mean/median reward -13.3/-18.0, min/max reward -37.0/24.0, entropy 0.75217, value loss 6.72440, policy loss -0.21084, distill_loss -46.77174, time 1741.00615 min
Updates 43400, num timesteps 55553280, FPS 531, mean/median reward -13.0/-18.0, min/max reward -37.0/24.0, entropy 0.79001, value loss 6.64777, policy loss -0.02979, distill_loss -45.64893, time 1741.30054 min
Updates 43410, num timesteps 55566080, FPS 531, mean/median reward -13.5/-18.0, min/max reward -40.0/24.0, entropy 0.77621, value loss 6.41994, policy loss -0.07606, distill_loss -45.22438, time 1741.68572 min
Updates 43420, num timesteps 55578880, FPS 531, mean/median reward -12.6/-18.0, min/max reward -40.0/24.0, entropy 0.81176, value loss 6.93973, policy loss -0.13995, distill_loss -44.20991, time 1741.97512 min
Updates 43430, num timesteps 55591680, FPS 531, mean/median reward -12.4/-18.0, min/max reward -40.0/25.0, entropy 0.78327, value loss 4.69589, policy loss -0.00323, distill_loss -44.79763, time 1742.26795 min
Updates 43440, num timesteps 55604480, FPS 531, mean/median reward -12.9/-19.0, min/max reward -29.0/25.0, entropy 0.80694, value loss 6.83029, policy loss -0.17407, distill_loss -41.27891, time 1742.55779 min
Updates 43450, num timesteps 55617280, FPS 531, mean/median reward -12.1/-18.0, min/max reward -20.0/25.0, entropy 0.75070, value loss 9.56738, policy loss -0.25152, distill_loss -45.39251, time 1742.84795 min
Updates 43460, num timesteps 55630080, FPS 531, mean/median reward -12.2/-18.0, min/max reward -38.0/25.0, entropy 0.79928, value loss 5.04249, policy loss 0.13116, distill_loss -44.03282, time 1743.13924 min
Updates 43470, num timesteps 55642880, FPS 531, mean/median reward -12.2/-18.0, min/max reward -38.0/25.0, entropy 0.69203, value loss 6.93981, policy loss -0.05046, distill_loss -42.82225, time 1743.42862 min
Updates 43480, num timesteps 55655680, FPS 531, mean/median reward -12.1/-17.0, min/max reward -38.0/25.0, entropy 0.71215, value loss 6.29094, policy loss 0.03443, distill_loss -48.13747, time 1743.71958 min
Updates 43490, num timesteps 55668480, FPS 531, mean/median reward -12.8/-17.0, min/max reward -38.0/14.0, entropy 0.73582, value loss 5.67517, policy loss 0.01830, distill_loss -44.49419, time 1744.01280 min
Updates 43500, num timesteps 55681280, FPS 532, mean/median reward -13.0/-17.0, min/max reward -27.0/14.0, entropy 0.69474, value loss 8.26702, policy loss -0.11134, distill_loss -41.13247, time 1744.30632 min
Updates 43510, num timesteps 55694080, FPS 532, mean/median reward -12.8/-18.0, min/max reward -27.0/22.0, entropy 0.69046, value loss 5.25810, policy loss 0.03990, distill_loss -47.70342, time 1744.69583 min
Updates 43520, num timesteps 55706880, FPS 532, mean/median reward -12.4/-17.0, min/max reward -27.0/22.0, entropy 0.71708, value loss 4.74811, policy loss -0.02819, distill_loss -45.88351, time 1744.98167 min
Updates 43530, num timesteps 55719680, FPS 532, mean/median reward -11.5/-17.0, min/max reward -20.0/15.0, entropy 0.70357, value loss 6.70723, policy loss 0.08841, distill_loss -45.73595, time 1745.27435 min
Updates 43540, num timesteps 55732480, FPS 532, mean/median reward -10.8/-16.0, min/max reward -38.0/23.0, entropy 0.71122, value loss 6.34061, policy loss -0.06504, distill_loss -44.60094, time 1745.55938 min
Updates 43550, num timesteps 55745280, FPS 532, mean/median reward -11.0/-16.0, min/max reward -38.0/23.0, entropy 0.75105, value loss 8.69212, policy loss -0.10311, distill_loss -45.27361, time 1745.85424 min
Updates 43560, num timesteps 55758080, FPS 532, mean/median reward -11.3/-9.0, min/max reward -27.0/23.0, entropy 0.69078, value loss 2.74527, policy loss -0.11474, distill_loss -44.82717, time 1746.14370 min
Updates 43570, num timesteps 55770880, FPS 532, mean/median reward -12.0/-9.0, min/max reward -27.0/23.0, entropy 0.70596, value loss 5.87073, policy loss -0.00346, distill_loss -46.93608, time 1746.43349 min
Updates 43580, num timesteps 55783680, FPS 532, mean/median reward -14.3/-19.0, min/max reward -27.0/14.0, entropy 0.69307, value loss 5.80249, policy loss -0.09349, distill_loss -49.42970, time 1746.72935 min
Updates 43590, num timesteps 55796480, FPS 532, mean/median reward -13.8/-18.0, min/max reward -27.0/13.0, entropy 0.72014, value loss 8.51483, policy loss -0.07507, distill_loss -43.72646, time 1747.01895 min
Updates 43600, num timesteps 55809280, FPS 532, mean/median reward -13.3/-18.0, min/max reward -40.0/36.0, entropy 0.67708, value loss 6.51021, policy loss -0.11011, distill_loss -48.35595, time 1747.31319 min
Updates 43610, num timesteps 55822080, FPS 532, mean/median reward -12.0/-18.0, min/max reward -40.0/36.0, entropy 0.73192, value loss 7.33212, policy loss -0.10991, distill_loss -44.12067, time 1747.69991 min
Updates 43620, num timesteps 55834880, FPS 532, mean/median reward -11.6/-18.0, min/max reward -40.0/36.0, entropy 0.74325, value loss 7.53983, policy loss 0.00150, distill_loss -47.46175, time 1747.98865 min
Updates 43630, num timesteps 55847680, FPS 532, mean/median reward -11.7/-18.0, min/max reward -28.0/36.0, entropy 0.77022, value loss 5.42909, policy loss -0.14718, distill_loss -44.23491, time 1748.28294 min
Updates 43640, num timesteps 55860480, FPS 532, mean/median reward -11.8/-18.0, min/max reward -28.0/26.0, entropy 0.79647, value loss 8.53543, policy loss 0.27833, distill_loss -47.72024, time 1748.57151 min
Updates 43650, num timesteps 55873280, FPS 532, mean/median reward -12.5/-18.0, min/max reward -28.0/22.0, entropy 0.81853, value loss 4.64549, policy loss 0.07170, distill_loss -47.43538, time 1748.86410 min
Updates 43660, num timesteps 55886080, FPS 532, mean/median reward -12.6/-18.0, min/max reward -28.0/22.0, entropy 0.76710, value loss 5.17654, policy loss 0.03357, distill_loss -45.06533, time 1749.15342 min
Updates 43670, num timesteps 55898880, FPS 532, mean/median reward -13.2/-18.0, min/max reward -39.0/22.0, entropy 0.71408, value loss 6.33461, policy loss -0.06838, distill_loss -44.26569, time 1749.44670 min
Updates 43680, num timesteps 55911680, FPS 532, mean/median reward -12.9/-18.0, min/max reward -39.0/28.0, entropy 0.75592, value loss 6.53817, policy loss -0.07574, distill_loss -41.41486, time 1749.73789 min
Updates 43690, num timesteps 55924480, FPS 532, mean/median reward -12.8/-18.0, min/max reward -40.0/28.0, entropy 0.74102, value loss 4.74167, policy loss -0.00463, distill_loss -46.70161, time 1750.02881 min
Updates 43700, num timesteps 55937280, FPS 532, mean/median reward -12.4/-18.0, min/max reward -40.0/28.0, entropy 0.76716, value loss 6.26438, policy loss -0.04303, distill_loss -45.28834, time 1750.32203 min
Updates 43710, num timesteps 55950080, FPS 532, mean/median reward -13.4/-18.0, min/max reward -40.0/28.0, entropy 0.67362, value loss 9.95942, policy loss -0.15989, distill_loss -46.39584, time 1750.70456 min
Updates 43720, num timesteps 55962880, FPS 532, mean/median reward -13.0/-18.0, min/max reward -40.0/24.0, entropy 0.74932, value loss 3.47110, policy loss 0.11262, distill_loss -44.44756, time 1750.99316 min
Updates 43730, num timesteps 55975680, FPS 532, mean/median reward -12.2/-17.0, min/max reward -39.0/24.0, entropy 0.76849, value loss 4.60222, policy loss -0.14561, distill_loss -45.70676, time 1751.28826 min
Updates 43740, num timesteps 55988480, FPS 532, mean/median reward -12.7/-18.0, min/max reward -39.0/24.0, entropy 0.70847, value loss 5.17169, policy loss -0.06174, distill_loss -47.12023, time 1751.57344 min
Updates 43750, num timesteps 56001280, FPS 532, mean/median reward -13.7/-19.0, min/max reward -39.0/17.0, entropy 0.68456, value loss 4.91051, policy loss 0.12136, distill_loss -49.66077, time 1751.86705 min
Updates 43760, num timesteps 56014080, FPS 532, mean/median reward -14.1/-19.0, min/max reward -40.0/17.0, entropy 0.69876, value loss 8.67314, policy loss -0.02301, distill_loss -48.17410, time 1752.15740 min
Updates 43770, num timesteps 56026880, FPS 532, mean/median reward -13.1/-18.0, min/max reward -40.0/25.0, entropy 0.74561, value loss 5.50004, policy loss -0.14626, distill_loss -47.58038, time 1752.44862 min
Updates 43780, num timesteps 56039680, FPS 532, mean/median reward -11.9/-18.0, min/max reward -40.0/35.0, entropy 0.72628, value loss 6.64298, policy loss 0.23389, distill_loss -45.34227, time 1752.73935 min
Updates 43790, num timesteps 56052480, FPS 532, mean/median reward -10.9/-18.0, min/max reward -20.0/35.0, entropy 0.72842, value loss 3.93039, policy loss 0.05992, distill_loss -45.83974, time 1753.03320 min
Updates 43800, num timesteps 56065280, FPS 532, mean/median reward -12.1/-18.0, min/max reward -20.0/35.0, entropy 0.68510, value loss 6.74636, policy loss -0.09520, distill_loss -48.02594, time 1753.32929 min
Updates 43810, num timesteps 56078080, FPS 532, mean/median reward -11.9/-18.0, min/max reward -37.0/35.0, entropy 0.66158, value loss 7.05787, policy loss -0.09833, distill_loss -46.18629, time 1753.72046 min
Updates 43820, num timesteps 56090880, FPS 532, mean/median reward -12.8/-18.0, min/max reward -37.0/24.0, entropy 0.69114, value loss 6.02836, policy loss -0.11551, distill_loss -47.57910, time 1754.00580 min
Updates 43830, num timesteps 56103680, FPS 533, mean/median reward -13.4/-18.0, min/max reward -37.0/18.0, entropy 0.65232, value loss 4.30149, policy loss 0.04295, distill_loss -50.05274, time 1754.30296 min
