command line args: main.py --algo i2a --env RegularMiniPacmanNoFrameskip-v0 --num-processes 64 --port 5555 --log-dir /tmp/gym/RegularCopyModel --num-steps 10 --vis-interval 10 --entropy-coef 0.05 --num-stack 1 --use-copy-model
Updates 0, num timesteps 640, FPS 104, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 2.92146, policy loss 1.94581, distill_loss -0.00107, time 0.10199 min
Updates 61790, num timesteps 39546240, FPS 668, mean/median reward 302.2/315.0, min/max reward 7.0/557.0, entropy 0.03567, value loss 19.04038, policy loss -0.02627, distill_loss -160.46111, time 985.45666 min
Updates 61800, num timesteps 39552640, FPS 668, mean/median reward 292.2/315.0, min/max reward 7.0/526.0, entropy 0.03983, value loss 24.82158, policy loss 0.02520, distill_loss -151.79179, time 985.62796 min
Updates 61810, num timesteps 39559040, FPS 668, mean/median reward 289.8/317.0, min/max reward 7.0/515.0, entropy 0.01614, value loss 15.85624, policy loss -0.05180, distill_loss -175.69388, time 985.78190 min
Updates 61820, num timesteps 39565440, FPS 668, mean/median reward 278.5/296.0, min/max reward 7.0/515.0, entropy 0.04408, value loss 17.65226, policy loss -0.00442, distill_loss -170.90871, time 985.94061 min
Updates 61830, num timesteps 39571840, FPS 668, mean/median reward 286.5/315.0, min/max reward 7.0/543.0, entropy 0.03490, value loss 17.71412, policy loss -0.04929, distill_loss -172.26694, time 986.09906 min
Updates 61840, num timesteps 39578240, FPS 668, mean/median reward 289.2/318.0, min/max reward 24.0/543.0, entropy 0.04771, value loss 53.02007, policy loss -0.20679, distill_loss -165.45612, time 986.26883 min
Updates 61850, num timesteps 39584640, FPS 668, mean/median reward 281.2/315.0, min/max reward 24.0/543.0, entropy 0.02491, value loss 9.84481, policy loss -0.03046, distill_loss -152.77339, time 986.42662 min
Updates 61860, num timesteps 39591040, FPS 668, mean/median reward 256.6/279.0, min/max reward 7.0/543.0, entropy 0.04623, value loss 42.66734, policy loss 0.00996, distill_loss -164.44876, time 986.55595 min
Updates 61870, num timesteps 39597440, FPS 668, mean/median reward 258.2/279.0, min/max reward 7.0/543.0, entropy 0.05336, value loss 62.38836, policy loss 0.00086, distill_loss -170.45447, time 986.71394 min
Updates 61880, num timesteps 39603840, FPS 668, mean/median reward 253.7/271.0, min/max reward 0.0/543.0, entropy 0.03245, value loss 8.47223, policy loss 0.01331, distill_loss -158.91347, time 986.87012 min
Updates 61890, num timesteps 39610240, FPS 668, mean/median reward 259.7/271.0, min/max reward 0.0/543.0, entropy 0.03159, value loss 12.36491, policy loss -0.05180, distill_loss -158.25534, time 987.02486 min
Updates 61900, num timesteps 39616640, FPS 668, mean/median reward 261.7/282.0, min/max reward 0.0/543.0, entropy 0.04999, value loss 20.64769, policy loss 0.05362, distill_loss -164.11261, time 987.17967 min
Updates 61910, num timesteps 39623040, FPS 668, mean/median reward 269.3/278.0, min/max reward 0.0/498.0, entropy 0.02574, value loss 8.51096, policy loss 0.01254, distill_loss -171.20663, time 987.33381 min
Updates 61920, num timesteps 39629440, FPS 668, mean/median reward 266.5/282.0, min/max reward 0.0/554.0, entropy 0.03263, value loss 15.90254, policy loss -0.06056, distill_loss -164.14148, time 987.46892 min
Updates 61930, num timesteps 39635840, FPS 668, mean/median reward 257.7/273.0, min/max reward 0.0/491.0, entropy 0.04161, value loss 80.04014, policy loss -0.48700, distill_loss -171.30145, time 987.66022 min
Updates 61940, num timesteps 39642240, FPS 668, mean/median reward 283.5/292.0, min/max reward 0.0/569.0, entropy 0.03502, value loss 24.97972, policy loss -0.10580, distill_loss -159.71588, time 987.81601 min
Updates 61950, num timesteps 39648640, FPS 668, mean/median reward 309.2/344.0, min/max reward 0.0/569.0, entropy 0.03663, value loss 7.51856, policy loss 0.06367, distill_loss -163.16599, time 987.97071 min
Updates 61960, num timesteps 39655040, FPS 668, mean/median reward 316.4/345.0, min/max reward 1.0/569.0, entropy 0.03534, value loss 36.95518, policy loss 0.06498, distill_loss -167.68980, time 988.12707 min
Updates 61970, num timesteps 39661440, FPS 668, mean/median reward 297.5/318.0, min/max reward 1.0/569.0, entropy 0.02536, value loss 18.98269, policy loss 0.03710, distill_loss -169.80698, time 988.28186 min
Updates 61980, num timesteps 39667840, FPS 668, mean/median reward 292.2/318.0, min/max reward 1.0/569.0, entropy 0.02910, value loss 29.77123, policy loss 0.00044, distill_loss -156.55489, time 988.42971 min
Updates 61990, num timesteps 39674240, FPS 668, mean/median reward 302.5/314.0, min/max reward 1.0/560.0, entropy 0.04377, value loss 43.31589, policy loss 0.00938, distill_loss -166.81808, time 988.58834 min
Updates 62000, num timesteps 39680640, FPS 668, mean/median reward 307.4/319.0, min/max reward 1.0/560.0, entropy 0.03481, value loss 20.70014, policy loss -0.07101, distill_loss -154.35938, time 988.74807 min
Updates 62010, num timesteps 39687040, FPS 668, mean/median reward 296.9/313.0, min/max reward 1.0/560.0, entropy 0.03350, value loss 26.63883, policy loss -0.11899, distill_loss -161.89706, time 988.90445 min
Updates 62020, num timesteps 39693440, FPS 668, mean/median reward 293.4/299.0, min/max reward 1.0/560.0, entropy 0.03937, value loss 36.58581, policy loss -0.02260, distill_loss -168.49139, time 989.05932 min
Updates 62030, num timesteps 39699840, FPS 668, mean/median reward 292.0/314.0, min/max reward 1.0/560.0, entropy 0.03291, value loss 22.75514, policy loss -0.00933, distill_loss -166.34492, time 989.21455 min
Updates 62040, num timesteps 39706240, FPS 668, mean/median reward 299.2/324.0, min/max reward 1.0/535.0, entropy 0.02992, value loss 53.58414, policy loss -0.00312, distill_loss -171.49661, time 989.37265 min
Updates 62050, num timesteps 39712640, FPS 668, mean/median reward 305.5/331.0, min/max reward 1.0/540.0, entropy 0.02539, value loss 15.49650, policy loss -0.07009, distill_loss -163.88507, time 989.49937 min
Updates 62060, num timesteps 39719040, FPS 668, mean/median reward 302.9/325.0, min/max reward 1.0/629.0, entropy 0.03609, value loss 22.34830, policy loss 0.17346, distill_loss -170.33479, time 989.65322 min
Updates 62070, num timesteps 39725440, FPS 668, mean/median reward 294.2/324.0, min/max reward 1.0/629.0, entropy 0.02330, value loss 12.63492, policy loss -0.05460, distill_loss -169.82945, time 989.81006 min
Updates 62080, num timesteps 39731840, FPS 668, mean/median reward 304.2/333.0, min/max reward 1.0/629.0, entropy 0.03585, value loss 22.59021, policy loss -0.06087, distill_loss -155.50142, time 989.96459 min
Updates 62090, num timesteps 39738240, FPS 668, mean/median reward 308.4/323.0, min/max reward 1.0/629.0, entropy 0.03008, value loss 72.26680, policy loss -0.05434, distill_loss -166.10443, time 990.12019 min
Updates 62100, num timesteps 39744640, FPS 668, mean/median reward 298.5/314.0, min/max reward 1.0/629.0, entropy 0.02287, value loss 22.64545, policy loss -0.02133, distill_loss -164.15614, time 990.28297 min
Updates 62110, num timesteps 39751040, FPS 668, mean/median reward 284.4/301.0, min/max reward 2.0/566.0, entropy 0.03222, value loss 41.70628, policy loss -0.14441, distill_loss -176.93497, time 990.42974 min
Updates 62120, num timesteps 39757440, FPS 668, mean/median reward 285.8/293.0, min/max reward 2.0/566.0, entropy 0.03751, value loss 10.95132, policy loss 0.01933, distill_loss -159.26546, time 990.58738 min
Updates 62130, num timesteps 39763840, FPS 668, mean/median reward 281.5/282.0, min/max reward 2.0/563.0, entropy 0.03039, value loss 33.02025, policy loss -0.14130, distill_loss -159.71915, time 990.74428 min
Updates 62140, num timesteps 39770240, FPS 668, mean/median reward 280.9/282.0, min/max reward 2.0/563.0, entropy 0.04396, value loss 13.10583, policy loss -0.05528, distill_loss -170.71147, time 990.89792 min
Updates 62150, num timesteps 39776640, FPS 668, mean/median reward 263.6/281.0, min/max reward 2.0/482.0, entropy 0.04067, value loss 10.17032, policy loss -0.05025, distill_loss -163.41257, time 991.06007 min
Updates 62160, num timesteps 39783040, FPS 668, mean/median reward 267.9/300.0, min/max reward 2.0/482.0, entropy 0.02952, value loss 19.48659, policy loss 0.01172, distill_loss -161.84175, time 991.21578 min
Updates 62170, num timesteps 39789440, FPS 668, mean/median reward 264.2/290.0, min/max reward 1.0/505.0, entropy 0.01778, value loss 11.53876, policy loss -0.00591, distill_loss -188.72594, time 991.36674 min
Updates 62180, num timesteps 39795840, FPS 668, mean/median reward 277.3/301.0, min/max reward 1.0/541.0, entropy 0.04279, value loss 12.87633, policy loss 0.01389, distill_loss -163.25497, time 991.54932 min
Updates 62190, num timesteps 39802240, FPS 668, mean/median reward 268.0/290.0, min/max reward 1.0/541.0, entropy 0.03110, value loss 17.76674, policy loss -0.09914, distill_loss -173.37424, time 991.70563 min
Updates 62200, num timesteps 39808640, FPS 668, mean/median reward 284.5/306.0, min/max reward 1.0/541.0, entropy 0.02950, value loss 13.85052, policy loss 0.01430, distill_loss -176.10286, time 991.86496 min
Updates 62210, num timesteps 39815040, FPS 668, mean/median reward 297.2/319.0, min/max reward 1.0/541.0, entropy 0.04047, value loss 27.86480, policy loss -0.10130, distill_loss -159.21552, time 992.02031 min
Updates 62220, num timesteps 39821440, FPS 668, mean/median reward 325.3/353.0, min/max reward 1.0/544.0, entropy 0.02779, value loss 18.73377, policy loss -0.01384, distill_loss -166.86786, time 992.17410 min
Updates 62230, num timesteps 39827840, FPS 668, mean/median reward 339.0/363.0, min/max reward 1.0/593.0, entropy 0.04019, value loss 13.21152, policy loss 0.04001, distill_loss -161.93803, time 992.32967 min
Updates 62240, num timesteps 39834240, FPS 668, mean/median reward 342.2/368.0, min/max reward 7.0/593.0, entropy 0.04331, value loss 12.68915, policy loss -0.03199, distill_loss -170.55727, time 992.46196 min
Updates 62250, num timesteps 39840640, FPS 668, mean/median reward 318.1/337.0, min/max reward 5.0/593.0, entropy 0.02167, value loss 41.44825, policy loss 0.01007, distill_loss -171.67532, time 992.62202 min
Updates 62260, num timesteps 39847040, FPS 668, mean/median reward 301.7/329.0, min/max reward 1.0/593.0, entropy 0.03682, value loss 29.37105, policy loss -0.04780, distill_loss -157.88420, time 992.77026 min
Updates 62270, num timesteps 39853440, FPS 668, mean/median reward 306.1/329.0, min/max reward 1.0/593.0, entropy 0.02424, value loss 42.51238, policy loss 0.03058, distill_loss -167.03986, time 992.93034 min
Updates 62280, num timesteps 39859840, FPS 668, mean/median reward 291.0/320.0, min/max reward 1.0/593.0, entropy 0.02901, value loss 13.61757, policy loss 0.01880, distill_loss -170.86453, time 993.08710 min
Updates 62290, num timesteps 39866240, FPS 668, mean/median reward 293.6/311.0, min/max reward 1.0/593.0, entropy 0.02338, value loss 23.69654, policy loss -0.01391, distill_loss -164.88605, time 993.24548 min
Updates 62300, num timesteps 39872640, FPS 668, mean/median reward 308.2/320.0, min/max reward 1.0/593.0, entropy 0.02832, value loss 11.57891, policy loss -0.01274, distill_loss -164.67650, time 993.40132 min
Updates 62310, num timesteps 39879040, FPS 668, mean/median reward 303.2/308.0, min/max reward 9.0/547.0, entropy 0.03759, value loss 41.74554, policy loss 0.00076, distill_loss -159.47110, time 993.53418 min
Updates 62320, num timesteps 39885440, FPS 668, mean/median reward 300.8/308.0, min/max reward 9.0/547.0, entropy 0.02688, value loss 18.11207, policy loss 0.01584, distill_loss -158.58403, time 993.68847 min
Updates 62330, num timesteps 39891840, FPS 668, mean/median reward 282.9/291.0, min/max reward 9.0/547.0, entropy 0.02513, value loss 55.02829, policy loss -0.18747, distill_loss -174.33919, time 993.84699 min
Updates 62340, num timesteps 39898240, FPS 668, mean/median reward 307.0/319.0, min/max reward 9.0/547.0, entropy 0.03740, value loss 19.54591, policy loss -0.07994, distill_loss -164.64456, time 994.00616 min
Updates 62350, num timesteps 39904640, FPS 668, mean/median reward 299.9/315.0, min/max reward 9.0/547.0, entropy 0.03394, value loss 32.77409, policy loss -0.06258, distill_loss -159.32770, time 994.17803 min
Updates 62360, num timesteps 39911040, FPS 668, mean/median reward 285.0/291.0, min/max reward 0.0/549.0, entropy 0.03769, value loss 79.41488, policy loss -0.20860, distill_loss -157.64413, time 994.33534 min
Updates 62370, num timesteps 39917440, FPS 668, mean/median reward 287.1/315.0, min/max reward 0.0/549.0, entropy 0.02996, value loss 11.58055, policy loss 0.01218, distill_loss -162.23491, time 994.46535 min
Updates 62380, num timesteps 39923840, FPS 668, mean/median reward 273.1/310.0, min/max reward 0.0/549.0, entropy 0.04277, value loss 19.47234, policy loss -0.03959, distill_loss -167.42152, time 994.61811 min
Updates 62390, num timesteps 39930240, FPS 668, mean/median reward 269.4/310.0, min/max reward 0.0/553.0, entropy 0.02557, value loss 22.72187, policy loss -0.06234, distill_loss -169.78128, time 994.77524 min
Updates 62400, num timesteps 39936640, FPS 669, mean/median reward 280.1/303.0, min/max reward 1.0/564.0, entropy 0.03453, value loss 20.73706, policy loss 0.04255, distill_loss -172.14243, time 994.93293 min
Updates 62410, num timesteps 39943040, FPS 669, mean/median reward 269.7/303.0, min/max reward 1.0/553.0, entropy 0.03998, value loss 11.16592, policy loss 0.03706, distill_loss -169.66956, time 995.08657 min
Updates 62420, num timesteps 39949440, FPS 669, mean/median reward 270.9/310.0, min/max reward 1.0/553.0, entropy 0.02683, value loss 46.05262, policy loss -0.10557, distill_loss -171.47827, time 995.24147 min
Updates 62430, num timesteps 39955840, FPS 669, mean/median reward 293.4/328.0, min/max reward 4.0/553.0, entropy 0.03842, value loss 47.87762, policy loss -0.27846, distill_loss -150.46854, time 995.35299 min
Updates 62440, num timesteps 39962240, FPS 669, mean/median reward 289.7/319.0, min/max reward 22.0/553.0, entropy 0.02454, value loss 19.66440, policy loss 0.00337, distill_loss -161.33270, time 995.49781 min
Updates 62450, num timesteps 39968640, FPS 669, mean/median reward 281.2/303.0, min/max reward 20.0/539.0, entropy 0.03361, value loss 27.36722, policy loss -0.02693, distill_loss -164.29660, time 995.65846 min
Updates 62460, num timesteps 39975040, FPS 669, mean/median reward 294.2/326.0, min/max reward 20.0/539.0, entropy 0.03789, value loss 19.36293, policy loss -0.01371, distill_loss -166.04802, time 995.81546 min
Updates 62470, num timesteps 39981440, FPS 669, mean/median reward 282.0/300.0, min/max reward 20.0/539.0, entropy 0.03268, value loss 63.82594, policy loss -0.01414, distill_loss -171.72684, time 995.97046 min
Updates 62480, num timesteps 39987840, FPS 669, mean/median reward 274.5/291.0, min/max reward 20.0/539.0, entropy 0.02861, value loss 27.19125, policy loss 0.02829, distill_loss -166.89134, time 996.12494 min
Updates 62490, num timesteps 39994240, FPS 669, mean/median reward 263.7/273.0, min/max reward 20.0/547.0, entropy 0.04073, value loss 41.89764, policy loss -0.15178, distill_loss -158.88777, time 996.28070 min
Updates 62500, num timesteps 40000640, FPS 669, mean/median reward 264.0/277.0, min/max reward 1.0/547.0, entropy 0.05168, value loss 28.98467, policy loss -0.06570, distill_loss -152.41127, time 996.42374 min
Updates 62510, num timesteps 40007040, FPS 669, mean/median reward 258.4/273.0, min/max reward 1.0/547.0, entropy 0.02601, value loss 27.72702, policy loss 0.01697, distill_loss -167.95029, time 996.58353 min
Updates 62520, num timesteps 40013440, FPS 669, mean/median reward 274.8/282.0, min/max reward 1.0/547.0, entropy 0.04294, value loss 32.11869, policy loss -0.32667, distill_loss -167.93204, time 996.77519 min
Updates 62530, num timesteps 40019840, FPS 669, mean/median reward 295.9/318.0, min/max reward 1.0/547.0, entropy 0.04502, value loss 20.85910, policy loss -0.03945, distill_loss -167.03171, time 996.93199 min
Updates 62540, num timesteps 40026240, FPS 669, mean/median reward 296.0/309.0, min/max reward 1.0/566.0, entropy 0.03941, value loss 47.93001, policy loss -0.00941, distill_loss -165.84848, time 997.08920 min
Updates 62550, num timesteps 40032640, FPS 669, mean/median reward 284.7/303.0, min/max reward 1.0/566.0, entropy 0.03482, value loss 28.59391, policy loss 0.09443, distill_loss -161.06711, time 997.24320 min
Updates 62560, num timesteps 40039040, FPS 669, mean/median reward 281.9/305.0, min/max reward 1.0/566.0, entropy 0.02811, value loss 48.16342, policy loss -0.01062, distill_loss -173.24069, time 997.40052 min
