command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 100 --port 5555 --log-dir /tmp/gym/MsPacman_dSSM_DET --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 1000, FPS 128, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00074, policy loss -0.00386, distill_loss -0.00363, time 0.13011 min
Updates 31450, num timesteps 31451000, FPS 123, mean/median reward 287.8/272.0, min/max reward 108.0/514.0, entropy 0.09507, value loss 14.88511, policy loss 0.05376, distill_loss -532.54279, time 4232.12461 min
Updates 31460, num timesteps 31461000, FPS 123, mean/median reward 282.7/272.0, min/max reward 108.0/514.0, entropy 0.09770, value loss 10.74872, policy loss 0.04228, distill_loss -481.78754, time 4233.51747 min
Updates 31470, num timesteps 31471000, FPS 123, mean/median reward 277.8/271.0, min/max reward 108.0/514.0, entropy 0.09881, value loss 23.76842, policy loss -0.10350, distill_loss -463.39050, time 4234.90541 min
Updates 31480, num timesteps 31481000, FPS 123, mean/median reward 265.1/258.0, min/max reward 108.0/514.0, entropy 0.07288, value loss 82.84097, policy loss -0.05827, distill_loss -611.89368, time 4236.29083 min
Updates 31490, num timesteps 31491000, FPS 123, mean/median reward 258.1/246.0, min/max reward 108.0/514.0, entropy 0.07348, value loss 20.49840, policy loss 0.02753, distill_loss -703.63330, time 4237.68852 min
Updates 31500, num timesteps 31501000, FPS 123, mean/median reward 260.0/245.0, min/max reward 108.0/514.0, entropy 0.11161, value loss 7.70168, policy loss -0.04505, distill_loss -682.45282, time 4239.09600 min
Updates 31510, num timesteps 31511000, FPS 123, mean/median reward 262.7/245.0, min/max reward 108.0/514.0, entropy 0.09291, value loss 20.12996, policy loss -0.02512, distill_loss -705.37201, time 4240.50124 min
Updates 31520, num timesteps 31521000, FPS 123, mean/median reward 262.7/245.0, min/max reward 108.0/513.0, entropy 0.07470, value loss 15.44078, policy loss -0.06200, distill_loss -760.29767, time 4241.89358 min
Updates 31530, num timesteps 31531000, FPS 123, mean/median reward 268.0/249.0, min/max reward 108.0/513.0, entropy 0.08853, value loss 13.73858, policy loss -0.00176, distill_loss -735.88513, time 4243.27449 min
Updates 31540, num timesteps 31541000, FPS 123, mean/median reward 279.3/260.0, min/max reward 185.0/513.0, entropy 0.10023, value loss 18.81113, policy loss 0.09158, distill_loss -648.19745, time 4244.67591 min
Updates 31550, num timesteps 31551000, FPS 123, mean/median reward 281.4/266.0, min/max reward 185.0/513.0, entropy 0.10529, value loss 27.38460, policy loss -0.05235, distill_loss -706.88196, time 4246.08079 min
Updates 31560, num timesteps 31561000, FPS 123, mean/median reward 296.3/275.0, min/max reward 189.0/519.0, entropy 0.09507, value loss 117.03944, policy loss 0.12056, distill_loss -1219.43970, time 4247.46121 min
Updates 31570, num timesteps 31571000, FPS 123, mean/median reward 307.3/276.0, min/max reward 201.0/519.0, entropy 0.11379, value loss 16.33628, policy loss 0.01455, distill_loss -760.50800, time 4248.84983 min
Updates 31580, num timesteps 31581000, FPS 123, mean/median reward 306.9/277.0, min/max reward 203.0/519.0, entropy 0.10562, value loss 17.93677, policy loss 0.00107, distill_loss -602.88361, time 4250.24292 min
Updates 31590, num timesteps 31591000, FPS 123, mean/median reward 299.5/276.0, min/max reward 16.0/519.0, entropy 0.10882, value loss 6.65129, policy loss -0.09976, distill_loss -597.03967, time 4251.64891 min
Updates 31600, num timesteps 31601000, FPS 123, mean/median reward 291.8/276.0, min/max reward 16.0/519.0, entropy 0.09514, value loss 3.46580, policy loss 0.05183, distill_loss -684.44580, time 4253.05271 min
Updates 31610, num timesteps 31611000, FPS 123, mean/median reward 281.9/275.0, min/max reward 16.0/519.0, entropy 0.11500, value loss 127.11828, policy loss -0.00609, distill_loss -610.28729, time 4254.43492 min
Updates 31620, num timesteps 31621000, FPS 123, mean/median reward 268.5/275.0, min/max reward 16.0/519.0, entropy 0.09576, value loss 34.91457, policy loss -0.05378, distill_loss -589.56702, time 4255.79038 min
Updates 31630, num timesteps 31631000, FPS 123, mean/median reward 263.5/273.0, min/max reward 16.0/519.0, entropy 0.10332, value loss 5.46054, policy loss 0.00790, distill_loss -684.48596, time 4257.13170 min
Updates 31640, num timesteps 31641000, FPS 123, mean/median reward 249.8/271.0, min/max reward 16.0/515.0, entropy 0.10515, value loss 148.49319, policy loss 0.17188, distill_loss -661.64313, time 4258.48014 min
Updates 31650, num timesteps 31651000, FPS 123, mean/median reward 243.0/269.0, min/max reward 16.0/515.0, entropy 0.10783, value loss 30.19268, policy loss -0.06413, distill_loss -699.72626, time 4259.85238 min
Updates 31660, num timesteps 31661000, FPS 123, mean/median reward 248.6/272.0, min/max reward 22.0/515.0, entropy 0.11743, value loss 8.14103, policy loss -0.05049, distill_loss -647.02527, time 4261.20666 min
Updates 31670, num timesteps 31671000, FPS 123, mean/median reward 251.1/275.0, min/max reward 29.0/531.0, entropy 0.10357, value loss 16.46782, policy loss -0.00938, distill_loss -592.84888, time 4262.55106 min
Updates 31680, num timesteps 31681000, FPS 123, mean/median reward 260.8/276.0, min/max reward 29.0/531.0, entropy 0.06999, value loss 14.80038, policy loss 0.00407, distill_loss -713.68530, time 4263.91599 min
Updates 31690, num timesteps 31691000, FPS 123, mean/median reward 277.0/278.0, min/max reward 41.0/531.0, entropy 0.05602, value loss 14.99060, policy loss 0.00679, distill_loss -663.93420, time 4265.26127 min
Updates 31700, num timesteps 31701000, FPS 123, mean/median reward 289.5/280.0, min/max reward 41.0/531.0, entropy 0.04649, value loss 15.35725, policy loss 0.16065, distill_loss -763.45483, time 4266.63249 min
Updates 31710, num timesteps 31711000, FPS 123, mean/median reward 299.0/282.0, min/max reward 68.0/531.0, entropy 0.05865, value loss 12.98977, policy loss -0.00054, distill_loss -692.88513, time 4268.03385 min
Updates 31720, num timesteps 31721000, FPS 123, mean/median reward 305.8/290.0, min/max reward 68.0/531.0, entropy 0.08551, value loss 27.74822, policy loss -0.05117, distill_loss -630.54333, time 4269.43514 min
Updates 31730, num timesteps 31731000, FPS 123, mean/median reward 310.4/304.0, min/max reward 68.0/531.0, entropy 0.08189, value loss 3.37172, policy loss -0.03977, distill_loss -738.44482, time 4270.83513 min
Updates 31740, num timesteps 31741000, FPS 123, mean/median reward 309.6/289.0, min/max reward 93.0/531.0, entropy 0.08936, value loss 9.25898, policy loss -0.04197, distill_loss -706.24084, time 4272.23376 min
Updates 31750, num timesteps 31751000, FPS 123, mean/median reward 309.5/290.0, min/max reward 93.0/531.0, entropy 0.10778, value loss 28.01659, policy loss 0.01224, distill_loss -625.36188, time 4273.62856 min
Updates 31760, num timesteps 31761000, FPS 123, mean/median reward 310.6/291.0, min/max reward 93.0/502.0, entropy 0.11299, value loss 11.73060, policy loss -0.01572, distill_loss -665.45007, time 4275.02549 min
Updates 31770, num timesteps 31771000, FPS 123, mean/median reward 306.7/282.0, min/max reward 195.0/514.0, entropy 0.08869, value loss 18.13272, policy loss 0.01323, distill_loss -720.48816, time 4276.43960 min
Updates 31780, num timesteps 31781000, FPS 123, mean/median reward 304.8/283.0, min/max reward 195.0/514.0, entropy 0.10464, value loss 65.64095, policy loss 0.20184, distill_loss -648.26202, time 4277.82477 min
Updates 31790, num timesteps 31791000, FPS 123, mean/median reward 306.1/285.0, min/max reward 195.0/514.0, entropy 0.07016, value loss 9.23663, policy loss 0.00475, distill_loss -686.30939, time 4279.22125 min
Updates 31800, num timesteps 31801000, FPS 123, mean/median reward 303.1/283.0, min/max reward 195.0/514.0, entropy 0.06432, value loss 12.20974, policy loss -0.08376, distill_loss -646.24481, time 4280.66364 min
Updates 31810, num timesteps 31811000, FPS 123, mean/median reward 304.7/284.0, min/max reward 195.0/514.0, entropy 0.10829, value loss 34.35165, policy loss -0.07394, distill_loss -733.56512, time 4282.08340 min
Updates 31820, num timesteps 31821000, FPS 123, mean/median reward 303.3/283.0, min/max reward 182.0/514.0, entropy 0.07902, value loss 14.85654, policy loss -0.02585, distill_loss -726.62964, time 4283.47114 min
Updates 31830, num timesteps 31831000, FPS 123, mean/median reward 306.7/286.0, min/max reward 182.0/514.0, entropy 0.07211, value loss 12.08534, policy loss 0.02204, distill_loss -870.06738, time 4284.86465 min
Updates 31840, num timesteps 31841000, FPS 123, mean/median reward 304.0/283.0, min/max reward 182.0/514.0, entropy 0.08344, value loss 14.54689, policy loss 0.01158, distill_loss -816.36560, time 4286.24036 min
Updates 31850, num timesteps 31851000, FPS 123, mean/median reward 303.9/286.0, min/max reward 182.0/503.0, entropy 0.08387, value loss 33.06756, policy loss 0.01813, distill_loss -790.84735, time 4287.63730 min
Updates 31860, num timesteps 31861000, FPS 123, mean/median reward 309.4/328.0, min/max reward 182.0/503.0, entropy 0.10401, value loss 15.52859, policy loss -0.00104, distill_loss -653.07135, time 4289.03344 min
Updates 31870, num timesteps 31871000, FPS 123, mean/median reward 308.4/296.0, min/max reward 182.0/503.0, entropy 0.08891, value loss 10.16351, policy loss -0.04764, distill_loss -634.37268, time 4290.43641 min
Updates 31880, num timesteps 31881000, FPS 123, mean/median reward 303.0/288.0, min/max reward 180.0/503.0, entropy 0.11979, value loss 23.05607, policy loss -0.06869, distill_loss -613.23700, time 4291.82696 min
Updates 31890, num timesteps 31891000, FPS 123, mean/median reward 304.8/292.0, min/max reward 180.0/503.0, entropy 0.09690, value loss 22.75999, policy loss 0.00936, distill_loss -751.15912, time 4293.23275 min
Updates 31900, num timesteps 31901000, FPS 123, mean/median reward 308.2/337.0, min/max reward 180.0/503.0, entropy 0.11870, value loss 21.64147, policy loss 0.00430, distill_loss -830.53741, time 4294.63236 min
Updates 31910, num timesteps 31911000, FPS 123, mean/median reward 308.7/289.0, min/max reward 180.0/503.0, entropy 0.08435, value loss 19.25885, policy loss 0.00495, distill_loss -809.52570, time 4296.03534 min
Updates 31920, num timesteps 31921000, FPS 123, mean/median reward 305.6/288.0, min/max reward 180.0/388.0, entropy 0.05951, value loss 3.91289, policy loss -0.01101, distill_loss -887.00073, time 4297.41470 min
Updates 31930, num timesteps 31931000, FPS 123, mean/median reward 304.7/288.0, min/max reward 180.0/388.0, entropy 0.07525, value loss 14.04578, policy loss -0.00443, distill_loss -808.72925, time 4298.78743 min
Updates 31940, num timesteps 31941000, FPS 123, mean/median reward 301.6/283.0, min/max reward 180.0/388.0, entropy 0.05560, value loss 30.23749, policy loss 0.04045, distill_loss -693.98895, time 4300.14756 min
Updates 31950, num timesteps 31951000, FPS 123, mean/median reward 302.4/285.0, min/max reward 180.0/388.0, entropy 0.04638, value loss 11.81992, policy loss -0.02368, distill_loss -680.10138, time 4301.53852 min
Updates 31960, num timesteps 31961000, FPS 123, mean/median reward 302.6/284.0, min/max reward 212.0/388.0, entropy 0.08283, value loss 8.72699, policy loss 0.02945, distill_loss -607.90430, time 4302.93181 min
Updates 31970, num timesteps 31971000, FPS 123, mean/median reward 302.9/285.0, min/max reward 212.0/388.0, entropy 0.12045, value loss 23.28175, policy loss 0.00881, distill_loss -629.06757, time 4304.33374 min
Updates 31980, num timesteps 31981000, FPS 123, mean/median reward 302.2/285.0, min/max reward 212.0/380.0, entropy 0.10446, value loss 124.64911, policy loss -0.04947, distill_loss -721.25421, time 4305.73316 min
Updates 31990, num timesteps 31991000, FPS 123, mean/median reward 302.1/285.0, min/max reward 212.0/380.0, entropy 0.09812, value loss 57.91222, policy loss 0.01354, distill_loss -834.14960, time 4307.12583 min
Updates 32000, num timesteps 32001000, FPS 123, mean/median reward 305.5/288.0, min/max reward 222.0/382.0, entropy 0.09606, value loss 16.76023, policy loss 0.00099, distill_loss -942.18372, time 4308.51401 min
Updates 32010, num timesteps 32011000, FPS 123, mean/median reward 306.9/289.0, min/max reward 97.0/382.0, entropy 0.11678, value loss 31.91562, policy loss -0.00860, distill_loss -750.09192, time 4309.92026 min
Updates 32020, num timesteps 32021000, FPS 123, mean/median reward 304.9/288.0, min/max reward 42.0/514.0, entropy 0.09531, value loss 5.69449, policy loss -0.05021, distill_loss -794.28381, time 4311.32244 min
Updates 32030, num timesteps 32031000, FPS 123, mean/median reward 305.3/289.0, min/max reward 42.0/514.0, entropy 0.08690, value loss 21.18132, policy loss -0.05316, distill_loss -631.12384, time 4312.70937 min
Updates 32040, num timesteps 32041000, FPS 123, mean/median reward 309.5/291.0, min/max reward 42.0/525.0, entropy 0.09108, value loss 10.58440, policy loss -0.01454, distill_loss -612.12024, time 4314.12813 min
Updates 32050, num timesteps 32051000, FPS 123, mean/median reward 307.9/289.0, min/max reward 42.0/525.0, entropy 0.09766, value loss 63.38395, policy loss -0.01494, distill_loss -620.23254, time 4315.52503 min
Updates 32060, num timesteps 32061000, FPS 123, mean/median reward 309.3/290.0, min/max reward 42.0/525.0, entropy 0.14612, value loss 44.79172, policy loss 0.01765, distill_loss -733.59375, time 4316.92252 min
Updates 32070, num timesteps 32071000, FPS 123, mean/median reward 312.0/301.0, min/max reward 42.0/525.0, entropy 0.10184, value loss 7.98575, policy loss -0.02630, distill_loss -800.30603, time 4318.31640 min
Updates 32080, num timesteps 32081000, FPS 123, mean/median reward 314.6/341.0, min/max reward 42.0/525.0, entropy 0.06716, value loss 15.59664, policy loss -0.01003, distill_loss -865.93384, time 4319.69784 min
Updates 32090, num timesteps 32091000, FPS 123, mean/median reward 316.8/342.0, min/max reward 60.0/525.0, entropy 0.06057, value loss 8.12004, policy loss 0.01817, distill_loss -868.49316, time 4321.05888 min
Updates 32100, num timesteps 32101000, FPS 123, mean/median reward 316.2/339.0, min/max reward 93.0/525.0, entropy 0.05370, value loss 17.80006, policy loss 0.00396, distill_loss -801.56616, time 4322.44909 min
Updates 32110, num timesteps 32111000, FPS 123, mean/median reward 320.5/348.0, min/max reward 93.0/525.0, entropy 0.05863, value loss 24.06925, policy loss -0.01493, distill_loss -681.50879, time 4323.84894 min
Updates 32120, num timesteps 32121000, FPS 123, mean/median reward 324.2/349.0, min/max reward 93.0/525.0, entropy 0.07597, value loss 8.87849, policy loss -0.03665, distill_loss -721.71252, time 4325.23625 min
Updates 32130, num timesteps 32131000, FPS 123, mean/median reward 320.8/348.0, min/max reward 54.0/525.0, entropy 0.05308, value loss 22.25594, policy loss -0.00598, distill_loss -648.82190, time 4326.63097 min
Updates 32140, num timesteps 32141000, FPS 123, mean/median reward 314.7/339.0, min/max reward 50.0/390.0, entropy 0.07128, value loss 21.31216, policy loss 0.01325, distill_loss -743.80627, time 4328.03474 min
Updates 32150, num timesteps 32151000, FPS 123, mean/median reward 314.2/316.0, min/max reward 50.0/387.0, entropy 0.10968, value loss 4.42800, policy loss -0.03614, distill_loss -726.68665, time 4329.42581 min
Updates 32160, num timesteps 32161000, FPS 123, mean/median reward 316.2/340.0, min/max reward 50.0/387.0, entropy 0.08876, value loss 41.04550, policy loss -0.00985, distill_loss -796.52368, time 4330.82301 min
Updates 32170, num timesteps 32171000, FPS 123, mean/median reward 311.6/316.0, min/max reward 50.0/388.0, entropy 0.13022, value loss 6.76449, policy loss -0.02491, distill_loss -631.15009, time 4332.20501 min
Updates 32180, num timesteps 32181000, FPS 123, mean/median reward 311.1/305.0, min/max reward 50.0/388.0, entropy 0.10802, value loss 12.88041, policy loss -0.00638, distill_loss -691.07916, time 4333.58997 min
Updates 32190, num timesteps 32191000, FPS 123, mean/median reward 307.3/298.0, min/max reward 50.0/390.0, entropy 0.10643, value loss 23.79427, policy loss -0.01898, distill_loss -594.21765, time 4334.96162 min
Updates 32200, num timesteps 32201000, FPS 123, mean/median reward 307.2/295.0, min/max reward 50.0/390.0, entropy 0.08270, value loss 18.02430, policy loss 0.02788, distill_loss -635.45831, time 4336.36019 min
Updates 32210, num timesteps 32211000, FPS 123, mean/median reward 312.9/303.0, min/max reward 50.0/500.0, entropy 0.07610, value loss 30.07716, policy loss -0.01199, distill_loss -567.11334, time 4337.76920 min
