command line args: main.py --env-name RegularMiniPacmanNoFrameskip-v0 --algo i2a --environment-model MiniModel --distill-coef 10 --entropy-coef 0.02 --num-stack 1 --num-processes 128 --port 5027
Updates 0, num timesteps 640, FPS 100, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60800, value loss 2.21387, policy loss 1.83457, distill_loss -0.04561, time 0.10619 min
Updates 72600, num timesteps 46464640, FPS 435, mean/median reward 96.8/98.0, min/max reward 0.0/292.0, entropy 0.49501, value loss 4.43515, policy loss -0.05733, distill_loss -150.85701, time 1779.90155 min
Updates 72610, num timesteps 46471040, FPS 435, mean/median reward 100.7/99.0, min/max reward 0.0/292.0, entropy 0.56994, value loss 2.81506, policy loss -0.04637, distill_loss -141.90408, time 1780.14799 min
Updates 72620, num timesteps 46477440, FPS 435, mean/median reward 100.2/100.0, min/max reward 0.0/292.0, entropy 0.58842, value loss 3.55137, policy loss -0.13905, distill_loss -147.60503, time 1780.39565 min
Updates 72630, num timesteps 46483840, FPS 435, mean/median reward 102.4/104.0, min/max reward 0.0/292.0, entropy 0.59779, value loss 1.63088, policy loss -0.02995, distill_loss -117.11687, time 1780.64106 min
Updates 72640, num timesteps 46490240, FPS 435, mean/median reward 99.6/102.0, min/max reward 0.0/273.0, entropy 0.58501, value loss 3.52652, policy loss -0.03173, distill_loss -146.40012, time 1780.87864 min
Updates 72650, num timesteps 46496640, FPS 435, mean/median reward 100.3/99.0, min/max reward 0.0/273.0, entropy 0.63911, value loss 4.99061, policy loss -0.05446, distill_loss -135.03856, time 1781.11785 min
Updates 72660, num timesteps 46503040, FPS 435, mean/median reward 99.4/99.0, min/max reward 0.0/273.0, entropy 0.55098, value loss 1.32699, policy loss -0.01653, distill_loss -136.37833, time 1781.34644 min
Updates 72670, num timesteps 46509440, FPS 435, mean/median reward 96.8/99.0, min/max reward 0.0/254.0, entropy 0.54362, value loss 5.19780, policy loss 0.02874, distill_loss -151.59402, time 1781.59466 min
Updates 72680, num timesteps 46515840, FPS 435, mean/median reward 100.6/101.0, min/max reward 0.0/270.0, entropy 0.61612, value loss 25.24821, policy loss 0.50571, distill_loss -144.36288, time 1781.84202 min
Updates 72690, num timesteps 46522240, FPS 435, mean/median reward 100.2/99.0, min/max reward 0.0/270.0, entropy 0.58954, value loss 1.57660, policy loss -0.05619, distill_loss -156.35945, time 1782.03366 min
Updates 72700, num timesteps 46528640, FPS 435, mean/median reward 99.6/99.0, min/max reward 0.0/270.0, entropy 0.54388, value loss 8.17854, policy loss 0.09551, distill_loss -134.60886, time 1782.28945 min
Updates 72710, num timesteps 46535040, FPS 435, mean/median reward 97.1/97.0, min/max reward 0.0/324.0, entropy 0.55559, value loss 3.17812, policy loss -0.02768, distill_loss -141.43924, time 1782.58258 min
Updates 72720, num timesteps 46541440, FPS 435, mean/median reward 95.8/97.0, min/max reward 0.0/324.0, entropy 0.47182, value loss 3.50801, policy loss -0.01232, distill_loss -135.95877, time 1782.83253 min
Updates 72730, num timesteps 46547840, FPS 435, mean/median reward 92.3/95.0, min/max reward 0.0/324.0, entropy 0.61602, value loss 1.47773, policy loss -0.07290, distill_loss -128.35771, time 1783.06316 min
Updates 72740, num timesteps 46554240, FPS 435, mean/median reward 88.5/93.0, min/max reward 0.0/324.0, entropy 0.24412, value loss 7.57196, policy loss -0.12269, distill_loss -132.25356, time 1783.26289 min
Updates 72750, num timesteps 46560640, FPS 435, mean/median reward 94.9/95.0, min/max reward 0.0/324.0, entropy 0.52528, value loss 2.38313, policy loss -0.02905, distill_loss -125.83241, time 1783.43445 min
Updates 72760, num timesteps 46567040, FPS 435, mean/median reward 94.4/98.0, min/max reward 0.0/324.0, entropy 0.55911, value loss 18.59658, policy loss -0.03252, distill_loss -127.50359, time 1783.67641 min
Updates 72770, num timesteps 46573440, FPS 435, mean/median reward 98.0/101.0, min/max reward 0.0/275.0, entropy 0.63545, value loss 11.07819, policy loss -0.08478, distill_loss -133.96880, time 1783.99262 min
Updates 72780, num timesteps 46579840, FPS 435, mean/median reward 95.4/102.0, min/max reward 0.0/292.0, entropy 0.54873, value loss 3.99519, policy loss -0.09344, distill_loss -151.79654, time 1784.19501 min
Updates 72790, num timesteps 46586240, FPS 435, mean/median reward 92.5/98.0, min/max reward 0.0/292.0, entropy 0.54616, value loss 2.78249, policy loss -0.09339, distill_loss -142.18808, time 1784.41467 min
Updates 72800, num timesteps 46592640, FPS 435, mean/median reward 90.6/92.0, min/max reward 0.0/292.0, entropy 0.66093, value loss 4.90211, policy loss -0.03875, distill_loss -128.01610, time 1784.66297 min
Updates 72810, num timesteps 46599040, FPS 435, mean/median reward 87.7/91.0, min/max reward 0.0/262.0, entropy 0.57145, value loss 19.41896, policy loss 0.19332, distill_loss -128.62473, time 1784.90455 min
Updates 72820, num timesteps 46605440, FPS 435, mean/median reward 90.3/93.0, min/max reward 0.0/262.0, entropy 0.45943, value loss 11.71303, policy loss -0.03649, distill_loss -128.55179, time 1785.15748 min
Updates 72830, num timesteps 46611840, FPS 435, mean/median reward 95.5/96.0, min/max reward 0.0/271.0, entropy 0.45641, value loss 10.30926, policy loss -0.13551, distill_loss -143.17220, time 1785.40445 min
Updates 72840, num timesteps 46618240, FPS 435, mean/median reward 95.8/97.0, min/max reward 0.0/271.0, entropy 0.40952, value loss 1.91878, policy loss -0.02560, distill_loss -146.02075, time 1785.65947 min
Updates 72850, num timesteps 46624640, FPS 435, mean/median reward 93.0/98.0, min/max reward 0.0/271.0, entropy 0.53384, value loss 1.83952, policy loss -0.03875, distill_loss -135.75427, time 1785.90700 min
Updates 72860, num timesteps 46631040, FPS 435, mean/median reward 92.7/98.0, min/max reward 0.0/271.0, entropy 0.54572, value loss 2.20957, policy loss -0.01478, distill_loss -127.89407, time 1786.10981 min
Updates 72870, num timesteps 46637440, FPS 435, mean/median reward 94.2/100.0, min/max reward 0.0/271.0, entropy 0.41246, value loss 1.46865, policy loss -0.06578, distill_loss -138.22702, time 1786.29635 min
Updates 72880, num timesteps 46643840, FPS 435, mean/median reward 93.3/102.0, min/max reward 0.0/271.0, entropy 0.54076, value loss 2.94953, policy loss -0.00715, distill_loss -113.93742, time 1786.49241 min
Updates 72890, num timesteps 46650240, FPS 435, mean/median reward 95.6/106.0, min/max reward 0.0/266.0, entropy 0.54050, value loss 2.38779, policy loss -0.04865, distill_loss -136.17714, time 1786.73831 min
Updates 72900, num timesteps 46656640, FPS 435, mean/median reward 96.2/106.0, min/max reward 0.0/266.0, entropy 0.50524, value loss 1.46103, policy loss -0.08311, distill_loss -120.97861, time 1787.05989 min
Updates 72910, num timesteps 46663040, FPS 435, mean/median reward 95.8/104.0, min/max reward 0.0/262.0, entropy 0.60898, value loss 3.88513, policy loss -0.01573, distill_loss -159.75294, time 1787.30093 min
Updates 72920, num timesteps 46669440, FPS 435, mean/median reward 97.7/106.0, min/max reward 0.0/262.0, entropy 0.62980, value loss 6.42332, policy loss -0.03277, distill_loss -128.70627, time 1787.54833 min
Updates 72930, num timesteps 46675840, FPS 435, mean/median reward 95.6/101.0, min/max reward 1.0/262.0, entropy 0.57415, value loss 1.44453, policy loss -0.06419, distill_loss -118.83826, time 1787.84377 min
Updates 72940, num timesteps 46682240, FPS 435, mean/median reward 94.5/100.0, min/max reward 1.0/271.0, entropy 0.60064, value loss 11.07672, policy loss 0.08982, distill_loss -118.36587, time 1788.12187 min
Updates 72950, num timesteps 46688640, FPS 435, mean/median reward 93.2/100.0, min/max reward 1.0/271.0, entropy 0.66789, value loss 4.61180, policy loss -0.10482, distill_loss -112.36963, time 1788.37755 min
Updates 72960, num timesteps 46695040, FPS 435, mean/median reward 92.7/104.0, min/max reward 1.0/271.0, entropy 0.61149, value loss 18.75385, policy loss -0.02103, distill_loss -148.26709, time 1788.56769 min
Updates 72970, num timesteps 46701440, FPS 435, mean/median reward 89.8/104.0, min/max reward 1.0/271.0, entropy 0.66727, value loss 1.35402, policy loss -0.02585, distill_loss -113.08341, time 1788.78678 min
Updates 72980, num timesteps 46707840, FPS 435, mean/median reward 90.8/103.0, min/max reward 1.0/271.0, entropy 0.39501, value loss 2.17589, policy loss -0.11266, distill_loss -133.00146, time 1788.95064 min
Updates 72990, num timesteps 46714240, FPS 435, mean/median reward 91.4/99.0, min/max reward 0.0/254.0, entropy 0.59269, value loss 4.33542, policy loss 0.02105, distill_loss -145.24678, time 1789.20944 min
Updates 73000, num timesteps 46720640, FPS 435, mean/median reward 91.2/99.0, min/max reward 0.0/254.0, entropy 0.52883, value loss 2.50203, policy loss -0.06015, distill_loss -141.04832, time 1789.39339 min
Updates 73010, num timesteps 46727040, FPS 435, mean/median reward 90.4/97.0, min/max reward 0.0/309.0, entropy 0.48384, value loss 28.66870, policy loss -0.07184, distill_loss -148.39215, time 1789.62577 min
Updates 73020, num timesteps 46733440, FPS 435, mean/median reward 90.1/96.0, min/max reward 0.0/266.0, entropy 0.41455, value loss 14.27121, policy loss 0.03482, distill_loss -150.01505, time 1789.90874 min
Updates 73030, num timesteps 46739840, FPS 435, mean/median reward 94.8/101.0, min/max reward 0.0/266.0, entropy 0.43213, value loss 2.21514, policy loss -0.03481, distill_loss -147.55521, time 1790.14722 min
Updates 73040, num timesteps 46746240, FPS 435, mean/median reward 101.2/107.0, min/max reward 1.0/272.0, entropy 0.41695, value loss 11.59184, policy loss 0.03641, distill_loss -159.40012, time 1790.39360 min
Updates 73050, num timesteps 46752640, FPS 435, mean/median reward 106.9/109.0, min/max reward 1.0/272.0, entropy 0.51694, value loss 8.57487, policy loss 0.11762, distill_loss -151.66678, time 1790.64155 min
Updates 73060, num timesteps 46759040, FPS 435, mean/median reward 106.3/108.0, min/max reward 1.0/272.0, entropy 0.50589, value loss 2.24933, policy loss -0.05849, distill_loss -117.53740, time 1790.88740 min
Updates 73070, num timesteps 46765440, FPS 435, mean/median reward 102.5/106.0, min/max reward 1.0/269.0, entropy 0.53340, value loss 5.47386, policy loss -0.06886, distill_loss -133.31342, time 1791.13608 min
Updates 73080, num timesteps 46771840, FPS 435, mean/median reward 102.4/107.0, min/max reward 1.0/266.0, entropy 0.47486, value loss 14.64952, policy loss -0.07469, distill_loss -164.30843, time 1791.31163 min
Updates 73090, num timesteps 46778240, FPS 435, mean/median reward 98.3/106.0, min/max reward 1.0/266.0, entropy 0.53568, value loss 1.98169, policy loss -0.06199, distill_loss -147.32019, time 1791.53188 min
Updates 73100, num timesteps 46784640, FPS 435, mean/median reward 94.7/106.0, min/max reward 1.0/266.0, entropy 0.57323, value loss 1.47815, policy loss -0.05858, distill_loss -137.53435, time 1791.76692 min
Updates 73110, num timesteps 46791040, FPS 435, mean/median reward 96.0/105.0, min/max reward 1.0/266.0, entropy 0.49894, value loss 4.30697, policy loss -0.05165, distill_loss -131.40906, time 1791.99799 min
Updates 73120, num timesteps 46797440, FPS 435, mean/median reward 98.6/107.0, min/max reward 1.0/269.0, entropy 0.60184, value loss 4.23946, policy loss -0.14463, distill_loss -148.19804, time 1792.21389 min
Updates 73130, num timesteps 46803840, FPS 435, mean/median reward 96.8/106.0, min/max reward 1.0/269.0, entropy 0.61529, value loss 3.77866, policy loss -0.08445, distill_loss -143.49841, time 1792.50723 min
Updates 73140, num timesteps 46810240, FPS 435, mean/median reward 96.6/106.0, min/max reward 1.0/269.0, entropy 0.40481, value loss 1.92309, policy loss -0.04051, distill_loss -147.37677, time 1792.80212 min
Updates 73150, num timesteps 46816640, FPS 435, mean/median reward 101.2/107.0, min/max reward 0.0/292.0, entropy 0.48298, value loss 10.29732, policy loss -0.03682, distill_loss -136.47768, time 1793.11966 min
Updates 73160, num timesteps 46823040, FPS 435, mean/median reward 100.9/108.0, min/max reward 0.0/341.0, entropy 0.56884, value loss 2.83998, policy loss -0.03978, distill_loss -140.30136, time 1793.32264 min
Updates 73170, num timesteps 46829440, FPS 435, mean/median reward 104.1/108.0, min/max reward 0.0/341.0, entropy 0.50903, value loss 2.34658, policy loss 0.03040, distill_loss -136.42323, time 1793.52221 min
Updates 73180, num timesteps 46835840, FPS 435, mean/median reward 101.9/107.0, min/max reward 0.0/341.0, entropy 0.51095, value loss 2.08517, policy loss -0.02778, distill_loss -154.52261, time 1793.74113 min
Updates 73190, num timesteps 46842240, FPS 435, mean/median reward 102.6/108.0, min/max reward 0.0/341.0, entropy 0.47716, value loss 1.54119, policy loss -0.01746, distill_loss -140.73537, time 1793.95290 min
Updates 73200, num timesteps 46848640, FPS 435, mean/median reward 102.3/108.0, min/max reward 0.0/290.0, entropy 0.58292, value loss 21.70331, policy loss 0.45426, distill_loss -157.13278, time 1794.15210 min
Updates 73210, num timesteps 46855040, FPS 435, mean/median reward 106.5/108.0, min/max reward 5.0/290.0, entropy 0.50782, value loss 1.97195, policy loss -0.00129, distill_loss -162.91861, time 1794.39799 min
Updates 73220, num timesteps 46861440, FPS 435, mean/median reward 104.3/104.0, min/max reward 3.0/290.0, entropy 0.50325, value loss 5.58554, policy loss -0.07448, distill_loss -165.07515, time 1794.59916 min
Updates 73230, num timesteps 46867840, FPS 435, mean/median reward 100.7/103.0, min/max reward 3.0/290.0, entropy 0.49170, value loss 2.31713, policy loss -0.03856, distill_loss -147.18944, time 1794.85198 min
Updates 73240, num timesteps 46874240, FPS 435, mean/median reward 98.0/102.0, min/max reward 1.0/290.0, entropy 0.47299, value loss 6.84951, policy loss -0.01294, distill_loss -130.32436, time 1795.06853 min
Updates 73250, num timesteps 46880640, FPS 435, mean/median reward 95.1/102.0, min/max reward 1.0/290.0, entropy 0.43996, value loss 13.01570, policy loss -0.17297, distill_loss -167.16644, time 1795.32517 min
Updates 73260, num timesteps 46887040, FPS 435, mean/median reward 90.6/102.0, min/max reward 1.0/266.0, entropy 0.44716, value loss 18.91011, policy loss 0.21271, distill_loss -174.37128, time 1795.54743 min
Updates 73270, num timesteps 46893440, FPS 435, mean/median reward 96.1/107.0, min/max reward 1.0/266.0, entropy 0.51072, value loss 5.35945, policy loss -0.01191, distill_loss -143.83803, time 1795.81398 min
Updates 73280, num timesteps 46899840, FPS 435, mean/median reward 101.7/108.0, min/max reward 1.0/268.0, entropy 0.36646, value loss 16.40623, policy loss -0.02411, distill_loss -133.85332, time 1795.97395 min
Updates 73290, num timesteps 46906240, FPS 435, mean/median reward 102.4/110.0, min/max reward 4.0/268.0, entropy 0.18222, value loss 21.84175, policy loss -0.00855, distill_loss -168.38358, time 1796.21495 min
Updates 73300, num timesteps 46912640, FPS 435, mean/median reward 101.6/109.0, min/max reward 1.0/268.0, entropy 0.31337, value loss 7.42741, policy loss -0.13776, distill_loss -185.82506, time 1796.38674 min
Updates 73310, num timesteps 46919040, FPS 435, mean/median reward 100.1/105.0, min/max reward 1.0/268.0, entropy 0.36347, value loss 6.02053, policy loss -0.04717, distill_loss -180.75633, time 1796.64967 min
Updates 73320, num timesteps 46925440, FPS 435, mean/median reward 93.2/101.0, min/max reward 0.0/254.0, entropy 0.41821, value loss 3.94167, policy loss -0.12791, distill_loss -163.39352, time 1796.85802 min
Updates 73330, num timesteps 46931840, FPS 435, mean/median reward 96.2/101.0, min/max reward 0.0/254.0, entropy 0.38491, value loss 15.50573, policy loss -0.06135, distill_loss -147.86900, time 1797.05990 min
Updates 73340, num timesteps 46938240, FPS 435, mean/median reward 98.2/101.0, min/max reward 1.0/254.0, entropy 0.44900, value loss 3.29342, policy loss -0.03226, distill_loss -180.22702, time 1797.28809 min
Updates 73350, num timesteps 46944640, FPS 435, mean/median reward 100.1/102.0, min/max reward 1.0/254.0, entropy 0.39270, value loss 2.05403, policy loss -0.06843, distill_loss -167.99103, time 1797.53222 min
Updates 73360, num timesteps 46951040, FPS 435, mean/median reward 99.6/107.0, min/max reward 2.0/254.0, entropy 0.37765, value loss 18.54736, policy loss -0.10539, distill_loss -179.68405, time 1797.77892 min
Updates 73370, num timesteps 46957440, FPS 435, mean/median reward 99.6/108.0, min/max reward 2.0/255.0, entropy 0.44855, value loss 1.40851, policy loss -0.03005, distill_loss -152.29843, time 1798.02644 min
Updates 73380, num timesteps 46963840, FPS 435, mean/median reward 97.1/107.0, min/max reward 1.0/255.0, entropy 0.37386, value loss 6.16009, policy loss 0.04158, distill_loss -165.56036, time 1798.27561 min
Updates 73390, num timesteps 46970240, FPS 435, mean/median reward 96.5/107.0, min/max reward 1.0/264.0, entropy 0.42933, value loss 8.54430, policy loss 0.00252, distill_loss -155.80827, time 1798.52516 min
