command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 30 --port 5557 --log-dir /tmp/i2a/MsPacman_dSSM_DET_5rollouts --i2a-rollout-steps 5 --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 300, FPS 59, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00122, policy loss -0.00441, distill_loss -0.00355, time 0.08345 min
Updates 46090, num timesteps 13827300, FPS 65, mean/median reward 159.4/157.0, min/max reward 50.0/276.0, entropy 0.22830, value loss 13.34016, policy loss -0.55324, distill_loss -460.68390, time 3498.81420 min
Updates 46100, num timesteps 13830300, FPS 65, mean/median reward 167.3/159.0, min/max reward 50.0/378.0, entropy 0.14710, value loss 4.09937, policy loss -0.10740, distill_loss -489.48489, time 3499.59846 min
Updates 46110, num timesteps 13833300, FPS 65, mean/median reward 168.4/157.0, min/max reward 51.0/378.0, entropy 0.15399, value loss 25.18519, policy loss 0.12482, distill_loss -450.36188, time 3500.40045 min
Updates 46120, num timesteps 13836300, FPS 65, mean/median reward 164.7/152.0, min/max reward 51.0/378.0, entropy 0.18887, value loss 27.28242, policy loss 0.34987, distill_loss -411.53555, time 3501.16102 min
Updates 46130, num timesteps 13839300, FPS 65, mean/median reward 175.6/157.0, min/max reward 51.0/394.0, entropy 0.20464, value loss 4.67329, policy loss 0.20776, distill_loss -464.92410, time 3501.95080 min
Updates 46140, num timesteps 13842300, FPS 65, mean/median reward 180.5/152.0, min/max reward 51.0/394.0, entropy 0.07729, value loss 8.24990, policy loss -0.03380, distill_loss -475.65787, time 3502.70549 min
Updates 46150, num timesteps 13845300, FPS 65, mean/median reward 177.3/151.0, min/max reward 51.0/394.0, entropy 0.06333, value loss 3.42789, policy loss -0.04008, distill_loss -618.12555, time 3503.48071 min
Updates 46160, num timesteps 13848300, FPS 65, mean/median reward 163.2/140.0, min/max reward -9.0/394.0, entropy 0.03379, value loss 3.45669, policy loss 0.00774, distill_loss -573.67993, time 3504.25933 min
Updates 46170, num timesteps 13851300, FPS 65, mean/median reward 115.4/125.0, min/max reward -9.0/378.0, entropy 0.02105, value loss 1.67982, policy loss -0.01537, distill_loss -643.29706, time 3505.06978 min
Updates 46180, num timesteps 13854300, FPS 65, mean/median reward 60.3/62.0, min/max reward -9.0/197.0, entropy 0.01637, value loss 2.12581, policy loss -0.03310, distill_loss -640.49451, time 3505.85307 min
Updates 46190, num timesteps 13857300, FPS 65, mean/median reward 36.1/-9.0, min/max reward -9.0/162.0, entropy 0.00002, value loss 1.08286, policy loss -0.00000, distill_loss -630.71368, time 3506.64979 min
Updates 46200, num timesteps 13860300, FPS 65, mean/median reward 20.5/-9.0, min/max reward -9.0/162.0, entropy 0.00000, value loss 0.95107, policy loss -0.00000, distill_loss -637.17566, time 3507.45690 min
Updates 46210, num timesteps 13863300, FPS 65, mean/median reward 0.1/-9.0, min/max reward -9.0/125.0, entropy 0.00000, value loss 0.95802, policy loss -0.00000, distill_loss -635.48560, time 3508.25550 min
Updates 46220, num timesteps 13866300, FPS 65, mean/median reward -4.4/-9.0, min/max reward -9.0/69.0, entropy 0.00000, value loss 0.80576, policy loss -0.00000, distill_loss -654.44354, time 3509.02491 min
Updates 46230, num timesteps 13869300, FPS 65, mean/median reward -8.0/-9.0, min/max reward -9.0/7.0, entropy 0.00000, value loss 0.76565, policy loss -0.00000, distill_loss -650.69415, time 3509.79694 min
Updates 46240, num timesteps 13872300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 1.46275, policy loss -0.00000, distill_loss -666.85846, time 3510.58823 min
Updates 46250, num timesteps 13875300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.41829, policy loss -0.00000, distill_loss -649.70563, time 3511.38007 min
Updates 46260, num timesteps 13878300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.65713, policy loss -0.00000, distill_loss -653.08374, time 3512.15266 min
Updates 46270, num timesteps 13881300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.32493, policy loss -0.00000, distill_loss -710.31659, time 3512.95029 min
Updates 46280, num timesteps 13884300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.37312, policy loss -0.00000, distill_loss -686.95331, time 3513.74206 min
Updates 46290, num timesteps 13887300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.26912, policy loss -0.00000, distill_loss -675.43024, time 3514.54301 min
Updates 46300, num timesteps 13890300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.29900, policy loss -0.00000, distill_loss -661.07574, time 3515.34440 min
Updates 46310, num timesteps 13893300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.24323, policy loss -0.00000, distill_loss -667.39191, time 3516.13835 min
Updates 46320, num timesteps 13896300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.12562, policy loss -0.00000, distill_loss -658.57672, time 3516.91264 min
Updates 46330, num timesteps 13899300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.17231, policy loss -0.00000, distill_loss -661.47296, time 3517.68885 min
Updates 46340, num timesteps 13902300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.14642, policy loss -0.00000, distill_loss -642.11871, time 3518.47004 min
Updates 46350, num timesteps 13905300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.13141, policy loss -0.00000, distill_loss -695.82648, time 3519.28377 min
Updates 46360, num timesteps 13908300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.17787, policy loss -0.00000, distill_loss -680.88104, time 3520.06963 min
Updates 46370, num timesteps 13911300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.38684, policy loss -0.00000, distill_loss -687.38739, time 3520.85519 min
Updates 46380, num timesteps 13914300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.15477, policy loss -0.00000, distill_loss -676.58777, time 3521.64719 min
Updates 46390, num timesteps 13917300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.12514, policy loss -0.00000, distill_loss -686.58368, time 3522.42263 min
Updates 46400, num timesteps 13920300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10962, policy loss -0.00000, distill_loss -662.99518, time 3523.20586 min
Updates 46410, num timesteps 13923300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10820, policy loss -0.00000, distill_loss -646.16888, time 3524.00683 min
Updates 46420, num timesteps 13926300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.36806, policy loss -0.00000, distill_loss -657.79102, time 3524.79101 min
Updates 46430, num timesteps 13929300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 1.09502, policy loss -0.00000, distill_loss -701.28296, time 3525.59542 min
Updates 46440, num timesteps 13932300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.60788, policy loss -0.00000, distill_loss -647.87769, time 3526.39552 min
Updates 46450, num timesteps 13935300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.17563, policy loss -0.00000, distill_loss -669.87238, time 3527.17325 min
Updates 46460, num timesteps 13938300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.08624, policy loss -0.00000, distill_loss -671.88037, time 3527.94923 min
Updates 46470, num timesteps 13941300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.13402, policy loss -0.00000, distill_loss -683.69293, time 3528.74998 min
Updates 46480, num timesteps 13944300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.18905, policy loss -0.00000, distill_loss -682.24341, time 3529.54226 min
Updates 46490, num timesteps 13947300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.16485, policy loss -0.00000, distill_loss -653.56714, time 3530.34637 min
Updates 46500, num timesteps 13950300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10779, policy loss -0.00000, distill_loss -672.59991, time 3531.12344 min
Updates 46510, num timesteps 13953300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.13230, policy loss -0.00000, distill_loss -638.20172, time 3531.93107 min
Updates 46520, num timesteps 13956300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.16186, policy loss -0.00000, distill_loss -665.43555, time 3532.73421 min
Updates 46530, num timesteps 13959300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.14013, policy loss -0.00000, distill_loss -641.88232, time 3533.53706 min
Updates 46540, num timesteps 13962300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.04702, policy loss -0.00000, distill_loss -681.13184, time 3534.33778 min
Updates 46550, num timesteps 13965300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.15193, policy loss -0.00000, distill_loss -645.94232, time 3535.13476 min
Updates 46560, num timesteps 13968300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10758, policy loss -0.00000, distill_loss -641.12463, time 3535.93534 min
Updates 46570, num timesteps 13971300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.21628, policy loss -0.00000, distill_loss -678.34607, time 3536.71394 min
Updates 46580, num timesteps 13974300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10951, policy loss -0.00000, distill_loss -657.66687, time 3537.50448 min
Updates 46590, num timesteps 13977300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.18523, policy loss -0.00000, distill_loss -623.04974, time 3538.30559 min
Updates 46600, num timesteps 13980300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.09389, policy loss -0.00000, distill_loss -637.24487, time 3539.10953 min
Updates 46610, num timesteps 13983300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.12723, policy loss -0.00000, distill_loss -667.19873, time 3539.90288 min
Updates 46620, num timesteps 13986300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06394, policy loss -0.00000, distill_loss -656.19904, time 3540.68040 min
Updates 46630, num timesteps 13989300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06259, policy loss -0.00000, distill_loss -658.78833, time 3541.46728 min
Updates 46640, num timesteps 13992300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.16911, policy loss -0.00000, distill_loss -642.71344, time 3542.26222 min
Updates 46650, num timesteps 13995300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.05645, policy loss -0.00000, distill_loss -675.54791, time 3543.06685 min
Updates 46660, num timesteps 13998300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06904, policy loss -0.00000, distill_loss -622.67780, time 3543.85685 min
Updates 46670, num timesteps 14001300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06157, policy loss -0.00000, distill_loss -619.60425, time 3544.65278 min
Updates 46680, num timesteps 14004300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10837, policy loss -0.00000, distill_loss -655.10284, time 3545.43802 min
Updates 46690, num timesteps 14007300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.03970, policy loss -0.00000, distill_loss -646.61096, time 3546.23141 min
Updates 46700, num timesteps 14010300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.42560, policy loss -0.00000, distill_loss -637.08105, time 3547.01622 min
Updates 46710, num timesteps 14013300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.19153, policy loss -0.00000, distill_loss -618.56897, time 3547.81109 min
Updates 46720, num timesteps 14016300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06456, policy loss -0.00000, distill_loss -647.89429, time 3548.58441 min
Updates 46730, num timesteps 14019300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06171, policy loss -0.00000, distill_loss -648.46454, time 3549.36278 min
Updates 46740, num timesteps 14022300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06781, policy loss -0.00000, distill_loss -646.14417, time 3550.15091 min
Updates 46750, num timesteps 14025300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.05541, policy loss -0.00000, distill_loss -634.76471, time 3550.94071 min
Updates 46760, num timesteps 14028300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06869, policy loss -0.00000, distill_loss -650.98303, time 3551.71065 min
Updates 46770, num timesteps 14031300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.04467, policy loss -0.00000, distill_loss -634.64374, time 3552.52060 min
Updates 46780, num timesteps 14034300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.17522, policy loss -0.00000, distill_loss -623.67712, time 3553.31238 min
Updates 46790, num timesteps 14037300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.05848, policy loss -0.00000, distill_loss -626.83521, time 3554.09188 min
Updates 46800, num timesteps 14040300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.04508, policy loss -0.00000, distill_loss -675.75513, time 3554.90231 min
Updates 46810, num timesteps 14043300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.13268, policy loss -0.00000, distill_loss -617.13971, time 3555.69420 min
Updates 46820, num timesteps 14046300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.06440, policy loss -0.00000, distill_loss -626.00775, time 3556.48141 min
Updates 46830, num timesteps 14049300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.09725, policy loss -0.00000, distill_loss -638.77649, time 3557.28394 min
Updates 46840, num timesteps 14052300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.04056, policy loss -0.00000, distill_loss -632.38763, time 3558.07556 min
Updates 46850, num timesteps 14055300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.18035, policy loss -0.00000, distill_loss -616.94305, time 3558.84618 min
Updates 46860, num timesteps 14058300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.04876, policy loss -0.00000, distill_loss -598.88116, time 3559.63197 min
Updates 46870, num timesteps 14061300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.04195, policy loss -0.00000, distill_loss -639.41266, time 3560.41690 min
Updates 46880, num timesteps 14064300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.30139, policy loss -0.00000, distill_loss -656.44836, time 3561.20596 min
Updates 46890, num timesteps 14067300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.10919, policy loss -0.00000, distill_loss -623.14771, time 3562.00730 min
Updates 46900, num timesteps 14070300, FPS 65, mean/median reward -9.0/-9.0, min/max reward -9.0/-9.0, entropy 0.00000, value loss 0.09906, policy loss -0.00000, distill_loss -623.02740, time 3562.79758 min
