command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 30 --port 5557 --log-dir /tmp/i2a/MsPacman_dSSM_DET_5rollouts --i2a-rollout-steps 5 --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 300, FPS 59, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00122, policy loss -0.00441, distill_loss -0.00355, time 0.08345 min
Updates 16840, num timesteps 5052300, FPS 66, mean/median reward 124.4/106.0, min/max reward 70.0/292.0, entropy 0.54983, value loss 4.71113, policy loss -0.73507, distill_loss -181.90163, time 1265.90564 min
Updates 16850, num timesteps 5055300, FPS 66, mean/median reward 120.8/105.0, min/max reward 70.0/292.0, entropy 0.53491, value loss 29.34005, policy loss -1.49587, distill_loss -280.29413, time 1266.65673 min
Updates 16860, num timesteps 5058300, FPS 66, mean/median reward 120.0/106.0, min/max reward 70.0/292.0, entropy 0.67045, value loss 2.77727, policy loss -0.35646, distill_loss -160.02692, time 1267.41300 min
Updates 16870, num timesteps 5061300, FPS 66, mean/median reward 120.9/109.0, min/max reward 70.0/292.0, entropy 0.53986, value loss 5.15370, policy loss 0.49340, distill_loss -188.85052, time 1268.18831 min
Updates 16880, num timesteps 5064300, FPS 66, mean/median reward 122.6/111.0, min/max reward 70.0/292.0, entropy 0.67335, value loss 5.25604, policy loss 0.11221, distill_loss -165.59521, time 1268.94080 min
Updates 16890, num timesteps 5067300, FPS 66, mean/median reward 116.9/111.0, min/max reward 76.0/185.0, entropy 0.68463, value loss 2.18735, policy loss -0.18061, distill_loss -167.68867, time 1269.71117 min
Updates 16900, num timesteps 5070300, FPS 66, mean/median reward 119.0/111.0, min/max reward 76.0/185.0, entropy 0.63850, value loss 6.29377, policy loss 0.23280, distill_loss -154.54819, time 1270.47725 min
Updates 16910, num timesteps 5073300, FPS 66, mean/median reward 116.7/111.0, min/max reward 68.0/185.0, entropy 0.58827, value loss 2.28174, policy loss 0.07205, distill_loss -178.29044, time 1271.22595 min
Updates 16920, num timesteps 5076300, FPS 66, mean/median reward 119.2/111.0, min/max reward 68.0/182.0, entropy 0.70804, value loss 19.09056, policy loss 0.96862, distill_loss -157.35890, time 1271.96510 min
Updates 16930, num timesteps 5079300, FPS 66, mean/median reward 126.5/119.0, min/max reward 68.0/246.0, entropy 0.66722, value loss 16.81541, policy loss 0.58929, distill_loss -170.41341, time 1272.74055 min
Updates 16940, num timesteps 5082300, FPS 66, mean/median reward 124.5/117.0, min/max reward 68.0/246.0, entropy 0.60765, value loss 1.98194, policy loss -0.39650, distill_loss -157.53784, time 1273.50437 min
Updates 16950, num timesteps 5085300, FPS 66, mean/median reward 129.0/123.0, min/max reward 68.0/246.0, entropy 0.68264, value loss 2.25443, policy loss -0.20966, distill_loss -157.93924, time 1274.25413 min
Updates 16960, num timesteps 5088300, FPS 66, mean/median reward 134.6/125.0, min/max reward 68.0/246.0, entropy 0.68270, value loss 13.60235, policy loss 0.00463, distill_loss -139.54538, time 1274.99586 min
Updates 16970, num timesteps 5091300, FPS 66, mean/median reward 134.6/123.0, min/max reward 68.0/246.0, entropy 0.62012, value loss 4.71589, policy loss -0.53597, distill_loss -164.69232, time 1275.74471 min
Updates 16980, num timesteps 5094300, FPS 66, mean/median reward 136.2/125.0, min/max reward 68.0/246.0, entropy 0.66361, value loss 10.73270, policy loss 0.64989, distill_loss -156.63411, time 1276.49170 min
Updates 16990, num timesteps 5097300, FPS 66, mean/median reward 132.0/111.0, min/max reward 76.0/246.0, entropy 0.78549, value loss 4.24625, policy loss -0.14231, distill_loss -137.64569, time 1277.23761 min
Updates 17000, num timesteps 5100300, FPS 66, mean/median reward 136.1/123.0, min/max reward 76.0/246.0, entropy 0.58633, value loss 26.97842, policy loss 0.65475, distill_loss -172.85426, time 1278.00514 min
Updates 17010, num timesteps 5103300, FPS 66, mean/median reward 137.0/123.0, min/max reward 76.0/246.0, entropy 0.56953, value loss 2.87543, policy loss -0.10202, distill_loss -186.14412, time 1278.79001 min
Updates 17020, num timesteps 5106300, FPS 66, mean/median reward 135.8/124.0, min/max reward 76.0/238.0, entropy 0.70571, value loss 2.65003, policy loss -0.38510, distill_loss -151.84244, time 1279.54584 min
Updates 17030, num timesteps 5109300, FPS 66, mean/median reward 137.9/124.0, min/max reward 76.0/238.0, entropy 0.57915, value loss 3.78184, policy loss 0.07399, distill_loss -160.88161, time 1280.28688 min
Updates 17040, num timesteps 5112300, FPS 66, mean/median reward 134.4/124.0, min/max reward 76.0/236.0, entropy 0.56225, value loss 4.26577, policy loss -0.11934, distill_loss -170.48357, time 1281.03210 min
Updates 17050, num timesteps 5115300, FPS 66, mean/median reward 132.1/124.0, min/max reward 76.0/200.0, entropy 0.69074, value loss 7.70378, policy loss 0.29408, distill_loss -151.65094, time 1281.78561 min
Updates 17060, num timesteps 5118300, FPS 66, mean/median reward 130.8/124.0, min/max reward 79.0/203.0, entropy 0.58401, value loss 4.25532, policy loss 0.14650, distill_loss -168.47350, time 1282.52440 min
Updates 17070, num timesteps 5121300, FPS 66, mean/median reward 133.4/124.0, min/max reward 79.0/255.0, entropy 0.77166, value loss 11.14886, policy loss 0.55919, distill_loss -152.42674, time 1283.29862 min
Updates 17080, num timesteps 5124300, FPS 66, mean/median reward 142.6/126.0, min/max reward 81.0/275.0, entropy 0.79386, value loss 7.30444, policy loss 0.01750, distill_loss -154.01044, time 1284.05611 min
Updates 17090, num timesteps 5127300, FPS 66, mean/median reward 141.5/126.0, min/max reward 81.0/275.0, entropy 0.62196, value loss 3.60587, policy loss 0.03237, distill_loss -176.20335, time 1284.81720 min
Updates 17100, num timesteps 5130300, FPS 66, mean/median reward 140.6/126.0, min/max reward 38.0/275.0, entropy 0.85816, value loss 2.77974, policy loss -0.13763, distill_loss -124.55369, time 1285.58100 min
Updates 17110, num timesteps 5133300, FPS 66, mean/median reward 133.5/122.0, min/max reward 38.0/275.0, entropy 0.69301, value loss 3.89470, policy loss -0.25831, distill_loss -162.06036, time 1286.34347 min
Updates 17120, num timesteps 5136300, FPS 66, mean/median reward 133.5/122.0, min/max reward 38.0/275.0, entropy 0.83325, value loss 1.48839, policy loss -0.24502, distill_loss -143.39241, time 1287.10882 min
Updates 17130, num timesteps 5139300, FPS 66, mean/median reward 132.9/124.0, min/max reward 38.0/275.0, entropy 0.85916, value loss 2.35682, policy loss -0.42619, distill_loss -139.81375, time 1287.85603 min
Updates 17140, num timesteps 5142300, FPS 66, mean/median reward 128.7/122.0, min/max reward 38.0/255.0, entropy 0.79310, value loss 10.00889, policy loss 0.55635, distill_loss -136.05626, time 1288.59942 min
Updates 17150, num timesteps 5145300, FPS 66, mean/median reward 124.2/119.0, min/max reward 38.0/255.0, entropy 0.69408, value loss 14.48922, policy loss 0.33239, distill_loss -155.52362, time 1289.37401 min
Updates 17160, num timesteps 5148300, FPS 66, mean/median reward 126.3/122.0, min/max reward 38.0/255.0, entropy 0.61324, value loss 4.36607, policy loss -0.09639, distill_loss -186.31732, time 1290.11971 min
Updates 17170, num timesteps 5151300, FPS 66, mean/median reward 133.0/126.0, min/max reward 38.0/255.0, entropy 0.66491, value loss 3.77145, policy loss -0.08777, distill_loss -162.41658, time 1290.85471 min
Updates 17180, num timesteps 5154300, FPS 66, mean/median reward 139.9/122.0, min/max reward 38.0/312.0, entropy 0.72357, value loss 29.08612, policy loss 0.12260, distill_loss -153.31281, time 1291.60160 min
Updates 17190, num timesteps 5157300, FPS 66, mean/median reward 141.8/119.0, min/max reward 79.0/312.0, entropy 0.69415, value loss 3.09255, policy loss -0.59292, distill_loss -177.71051, time 1292.37201 min
Updates 17200, num timesteps 5160300, FPS 66, mean/median reward 141.5/126.0, min/max reward 79.0/312.0, entropy 0.76328, value loss 4.26538, policy loss -0.29868, distill_loss -165.19116, time 1293.14740 min
Updates 17210, num timesteps 5163300, FPS 66, mean/median reward 149.0/140.0, min/max reward 79.0/312.0, entropy 0.69284, value loss 4.25599, policy loss -0.30081, distill_loss -146.21564, time 1293.89564 min
Updates 17220, num timesteps 5166300, FPS 66, mean/median reward 148.8/140.0, min/max reward 79.0/312.0, entropy 0.80337, value loss 24.72398, policy loss 0.94698, distill_loss -152.83240, time 1294.63642 min
Updates 17230, num timesteps 5169300, FPS 66, mean/median reward 149.6/141.0, min/max reward 82.0/312.0, entropy 0.88564, value loss 28.19715, policy loss 0.50882, distill_loss -155.49500, time 1295.37790 min
Updates 17240, num timesteps 5172300, FPS 66, mean/median reward 152.0/142.0, min/max reward 82.0/312.0, entropy 0.78087, value loss 3.72626, policy loss -0.07698, distill_loss -173.81969, time 1296.13962 min
Updates 17250, num timesteps 5175300, FPS 66, mean/median reward 151.4/142.0, min/max reward 82.0/312.0, entropy 0.74674, value loss 9.75543, policy loss 0.12669, distill_loss -156.50426, time 1296.90321 min
Updates 17260, num timesteps 5178300, FPS 66, mean/median reward 149.1/142.0, min/max reward 82.0/312.0, entropy 0.70606, value loss 9.48156, policy loss -0.25445, distill_loss -149.46538, time 1297.67161 min
Updates 17270, num timesteps 5181300, FPS 66, mean/median reward 156.8/150.0, min/max reward 82.0/312.0, entropy 0.80601, value loss 7.71106, policy loss -0.41088, distill_loss -162.39844, time 1298.39324 min
Updates 17280, num timesteps 5184300, FPS 66, mean/median reward 157.3/150.0, min/max reward 82.0/312.0, entropy 0.81519, value loss 40.76888, policy loss 1.19477, distill_loss -137.96184, time 1299.15104 min
Updates 17290, num timesteps 5187300, FPS 66, mean/median reward 159.3/153.0, min/max reward 74.0/312.0, entropy 0.70363, value loss 5.11200, policy loss -0.77598, distill_loss -165.93468, time 1299.91256 min
Updates 17300, num timesteps 5190300, FPS 66, mean/median reward 160.5/153.0, min/max reward 74.0/312.0, entropy 0.58378, value loss 4.11513, policy loss 0.23968, distill_loss -178.08002, time 1300.65020 min
Updates 17310, num timesteps 5193300, FPS 66, mean/median reward 154.9/150.0, min/max reward 74.0/287.0, entropy 0.67752, value loss 9.14747, policy loss 0.04216, distill_loss -168.95073, time 1301.41696 min
Updates 17320, num timesteps 5196300, FPS 66, mean/median reward 165.7/163.0, min/max reward 74.0/287.0, entropy 0.84596, value loss 5.34128, policy loss -0.02763, distill_loss -151.13072, time 1302.16799 min
Updates 17330, num timesteps 5199300, FPS 66, mean/median reward 159.6/162.0, min/max reward 56.0/287.0, entropy 0.68362, value loss 6.87970, policy loss -0.22611, distill_loss -175.71329, time 1302.91609 min
Updates 17340, num timesteps 5202300, FPS 66, mean/median reward 160.8/166.0, min/max reward 56.0/287.0, entropy 0.79493, value loss 46.20749, policy loss 0.82414, distill_loss -176.05649, time 1303.67886 min
Updates 17350, num timesteps 5205300, FPS 66, mean/median reward 153.4/162.0, min/max reward 56.0/287.0, entropy 0.81084, value loss 27.83398, policy loss 0.81667, distill_loss -138.51741, time 1304.45760 min
Updates 17360, num timesteps 5208300, FPS 66, mean/median reward 154.9/162.0, min/max reward 56.0/287.0, entropy 0.71648, value loss 38.37979, policy loss 1.11055, distill_loss -160.06584, time 1305.22636 min
Updates 17370, num timesteps 5211300, FPS 66, mean/median reward 153.1/162.0, min/max reward 56.0/252.0, entropy 0.87404, value loss 1.62485, policy loss 0.02634, distill_loss -151.02248, time 1306.01608 min
Updates 17380, num timesteps 5214300, FPS 66, mean/median reward 149.8/153.0, min/max reward 56.0/252.0, entropy 0.74609, value loss 56.40396, policy loss 0.26931, distill_loss -148.81793, time 1306.77868 min
Updates 17390, num timesteps 5217300, FPS 66, mean/median reward 149.8/153.0, min/max reward 56.0/252.0, entropy 0.80304, value loss 21.96986, policy loss 0.13462, distill_loss -153.49022, time 1307.53565 min
Updates 17400, num timesteps 5220300, FPS 66, mean/median reward 147.9/151.0, min/max reward 56.0/252.0, entropy 0.76727, value loss 20.04733, policy loss 0.67570, distill_loss -158.96524, time 1308.28178 min
Updates 17410, num timesteps 5223300, FPS 66, mean/median reward 143.5/151.0, min/max reward 58.0/228.0, entropy 0.64467, value loss 18.78178, policy loss 0.27449, distill_loss -210.43336, time 1309.02709 min
Updates 17420, num timesteps 5226300, FPS 66, mean/median reward 143.2/145.0, min/max reward 58.0/228.0, entropy 0.57595, value loss 17.75471, policy loss -0.38008, distill_loss -181.66318, time 1309.77364 min
Updates 17430, num timesteps 5229300, FPS 66, mean/median reward 145.3/145.0, min/max reward 70.0/228.0, entropy 0.60407, value loss 7.72501, policy loss -0.60771, distill_loss -192.63513, time 1310.53799 min
Updates 17440, num timesteps 5232300, FPS 66, mean/median reward 151.8/159.0, min/max reward 70.0/228.0, entropy 0.75198, value loss 56.46700, policy loss 1.52571, distill_loss -161.88460, time 1311.28679 min
Updates 17450, num timesteps 5235300, FPS 66, mean/median reward 151.0/159.0, min/max reward 70.0/228.0, entropy 0.54311, value loss 3.32639, policy loss -0.36626, distill_loss -179.65775, time 1312.06655 min
Updates 17460, num timesteps 5238300, FPS 66, mean/median reward 147.3/151.0, min/max reward 70.0/228.0, entropy 0.55242, value loss 6.01393, policy loss 0.63286, distill_loss -183.81529, time 1312.83816 min
Updates 17470, num timesteps 5241300, FPS 66, mean/median reward 147.6/151.0, min/max reward 70.0/228.0, entropy 0.70180, value loss 8.64277, policy loss -0.29966, distill_loss -160.59196, time 1313.59171 min
Updates 17480, num timesteps 5244300, FPS 66, mean/median reward 152.9/159.0, min/max reward 70.0/228.0, entropy 0.59713, value loss 14.17247, policy loss 0.47994, distill_loss -162.24504, time 1314.32922 min
Updates 17490, num timesteps 5247300, FPS 66, mean/median reward 156.6/159.0, min/max reward 73.0/223.0, entropy 0.58707, value loss 5.86289, policy loss 0.21566, distill_loss -175.23177, time 1315.09441 min
Updates 17500, num timesteps 5250300, FPS 66, mean/median reward 158.5/160.0, min/max reward 85.0/223.0, entropy 0.51477, value loss 11.83299, policy loss 0.30056, distill_loss -177.90453, time 1315.86756 min
Updates 17510, num timesteps 5253300, FPS 66, mean/median reward 158.7/161.0, min/max reward 75.0/223.0, entropy 0.69473, value loss 5.20789, policy loss -0.42011, distill_loss -169.57027, time 1316.62509 min
Updates 17520, num timesteps 5256300, FPS 66, mean/median reward 159.0/160.0, min/max reward 75.0/223.0, entropy 0.57904, value loss 8.43057, policy loss 0.05945, distill_loss -183.52281, time 1317.37588 min
Updates 17530, num timesteps 5259300, FPS 66, mean/median reward 164.3/160.0, min/max reward 75.0/325.0, entropy 0.76101, value loss 9.22200, policy loss 0.28133, distill_loss -159.23029, time 1318.11390 min
Updates 17540, num timesteps 5262300, FPS 66, mean/median reward 158.9/146.0, min/max reward 71.0/325.0, entropy 0.67688, value loss 87.49323, policy loss 1.37990, distill_loss -172.43819, time 1318.84952 min
Updates 17550, num timesteps 5265300, FPS 66, mean/median reward 165.7/150.0, min/max reward 71.0/374.0, entropy 0.55896, value loss 16.33412, policy loss -0.56912, distill_loss -171.21843, time 1319.61485 min
Updates 17560, num timesteps 5268300, FPS 66, mean/median reward 160.4/146.0, min/max reward 71.0/374.0, entropy 0.59111, value loss 6.22118, policy loss -0.11942, distill_loss -172.33281, time 1320.35966 min
Updates 17570, num timesteps 5271300, FPS 66, mean/median reward 163.6/150.0, min/max reward 71.0/374.0, entropy 0.50184, value loss 4.78512, policy loss -0.37514, distill_loss -173.12367, time 1321.10982 min
Updates 17580, num timesteps 5274300, FPS 66, mean/median reward 153.1/140.0, min/max reward 71.0/374.0, entropy 0.48673, value loss 7.04305, policy loss -0.50248, distill_loss -180.58652, time 1321.84601 min
Updates 17590, num timesteps 5277300, FPS 66, mean/median reward 155.0/140.0, min/max reward 71.0/374.0, entropy 0.40963, value loss 52.68256, policy loss 0.52942, distill_loss -183.59703, time 1322.61520 min
Updates 17600, num timesteps 5280300, FPS 66, mean/median reward 161.9/140.0, min/max reward 81.0/374.0, entropy 0.44170, value loss 10.89910, policy loss 0.48240, distill_loss -190.82990, time 1323.39328 min
Updates 17610, num timesteps 5283300, FPS 66, mean/median reward 170.2/150.0, min/max reward 81.0/374.0, entropy 0.47266, value loss 4.59135, policy loss 0.03404, distill_loss -169.87688, time 1324.15821 min
Updates 17620, num timesteps 5286300, FPS 66, mean/median reward 160.4/144.0, min/max reward 81.0/374.0, entropy 0.51098, value loss 3.20176, policy loss 0.00552, distill_loss -171.82941, time 1324.91128 min
Updates 17630, num timesteps 5289300, FPS 66, mean/median reward 160.9/146.0, min/max reward 81.0/374.0, entropy 0.47689, value loss 12.20804, policy loss 0.25088, distill_loss -175.20224, time 1325.69352 min
Updates 17640, num timesteps 5292300, FPS 66, mean/median reward 158.0/146.0, min/max reward 81.0/264.0, entropy 0.55587, value loss 9.98661, policy loss -0.15118, distill_loss -177.04764, time 1326.44839 min
